Time,User,Component,Load Time
2025-03-15 01:45:42,plttest021@telarus.com,Oppurtunity,2.99
2025-03-15 01:45:42,plttest017@telarus.com,Order,5.05
2025-03-15 01:45:42,plttest005@telarus.com,Order,4.62
2025-03-15 01:45:42,plttest027@telarus.com,Oppurtunity,5.14
2025-03-15 01:45:42,plttest030@telarus.com,Oppurtunity,7.37
2025-03-15 01:45:43,plttest013@telarus.com,Order,10.22
2025-03-15 01:45:44,plttest028@telarus.com,Oppurtunity,0.17
2025-03-15 01:45:44,plttest026@telarus.com,Order,11.45
2025-03-15 01:45:44,plttest012@telarus.com,Oppurtunity,1.88
2025-03-15 01:45:44,plttest022@telarus.com,Order,1.89
2025-03-15 01:45:44,plttest018@telarus.com,Oppurtunity,1.87
2025-03-15 01:45:44,plttest003@telarus.com,Order,1.88
2025-03-15 01:45:44,plttest001@telarus.com,Order,1.89
2025-03-15 01:45:44,plttest008@telarus.com,Oppurtunity,1.89
2025-03-15 01:45:44,plttest024@telarus.com,Order,1.92
2025-03-15 01:45:44,plttest020@telarus.com,Order,1.91
2025-03-15 01:45:44,plttest025@telarus.com,Oppurtunity,13.19
2025-03-15 01:45:44,plttest011@telarus.com,Order,0.12
2025-03-15 01:45:45,plttest009@telarus.com,Oppurtunity,0.54
2025-03-15 01:45:45,plttest023@telarus.com,Order,0.88
2025-03-15 01:45:45,plttest015@telarus.com,Oppurtunity,1.05
2025-03-15 01:45:45,plttest004@telarus.com,Oppurtunity,0.34
2025-03-15 01:45:46,plttest002@telarus.com,Oppurtunity,0.36
2025-03-15 01:45:54,plttest010@telarus.com,Oppurtunity,4.49
2025-03-15 01:46:02,plttest030@telarus.com,Order,7.71
2025-03-15 01:46:04,plttest032@telarus.com,Oppurtunity,9.64
2025-03-15 01:46:05,plttest033@telarus.com,Oppurtunity,8.83
2025-03-15 01:46:05,plttest034@telarus.com,Oppurtunity,8.67
2025-03-15 01:46:05,plttest028@telarus.com,Order,4.27
2025-03-15 01:46:06,plttest022@telarus.com,Oppurtunity,11.28
2025-03-15 01:46:06,plttest017@telarus.com,Oppurtunity,10.67
2025-03-15 01:46:06,plttest021@telarus.com,Order,10.66
2025-03-15 01:46:07,plttest027@telarus.com,Order,2.79
2025-03-15 01:46:07,plttest013@telarus.com,Oppurtunity,11.66
2025-03-15 01:46:07,plttest006@telarus.com,Oppurtunity,11.41
2025-03-15 01:46:07,plttest014@telarus.com,Order,11.93
2025-03-15 01:46:07,plttest007@telarus.com,Oppurtunity,11.96
2025-03-15 01:46:08,plttest020@telarus.com,Oppurtunity,11.93
2025-03-15 01:46:08,plttest016@telarus.com,Oppurtunity,11.94
2025-03-15 01:46:09,plttest025@telarus.com,Order,3.06
2025-03-15 01:46:09,plttest026@telarus.com,Oppurtunity,2.57
2025-03-15 01:46:23,plttest028@telarus.com,Oppurtunity,0.22
2025-03-15 01:46:29,plttest030@telarus.com,Oppurtunity,14.56
2025-03-15 01:46:30,plttest042@telarus.com,Oppurtunity,2.07
2025-03-15 01:46:32,plttest019@telarus.com,Order,18.86
2025-03-15 01:46:32,plttest024@telarus.com,Oppurtunity,18.88
2025-03-15 01:46:33,plttest004@telarus.com,Order,18.90
2025-03-15 01:46:33,plttest009@telarus.com,Order,18.88
2025-03-15 01:46:33,plttest001@telarus.com,Oppurtunity,18.88
2025-03-15 01:46:33,plttest010@telarus.com,Order,18.91
2025-03-15 01:46:33,plttest002@telarus.com,Order,18.87
2025-03-15 01:46:34,plttest008@telarus.com,Order,18.89
2025-03-15 01:46:34,plttest005@telarus.com,Oppurtunity,18.89
2025-03-15 01:46:34,plttest011@telarus.com,Oppurtunity,18.89
2025-03-15 01:46:34,plttest007@telarus.com,Order,11.73
2025-03-15 01:46:34,plttest003@telarus.com,Oppurtunity,18.88
2025-03-15 01:46:34,plttest012@telarus.com,Order,18.88
2025-03-15 01:46:34,plttest021@telarus.com,Oppurtunity,18.87
2025-03-15 01:46:34,plttest032@telarus.com,Order,3.62
2025-03-15 01:46:35,plttest017@telarus.com,Order,3.03
2025-03-15 01:46:35,plttest034@telarus.com,Order,4.31
2025-03-15 01:46:35,plttest006@telarus.com,Order,5.06
2025-03-15 01:46:35,plttest023@telarus.com,Oppurtunity,4.18
2025-03-15 01:46:35,plttest033@telarus.com,Order,5.07
2025-03-15 01:46:35,plttest020@telarus.com,Order,4.53
2025-03-15 01:46:37,plttest013@telarus.com,Order,3.36
2025-03-15 01:46:41,plttest022@telarus.com,Order,6.57
2025-03-15 01:46:44,plttest016@telarus.com,Order,6.57
2025-03-15 01:46:46,plttest026@telarus.com,Order,3.35
2025-03-15 01:46:56,plttest028@telarus.com,Order,2.07
2025-03-15 01:46:58,plttest030@telarus.com,Order,4.02
2025-03-15 01:46:58,plttest042@telarus.com,Order,4.05
2025-03-15 01:46:58,plttest020@telarus.com,Oppurtunity,3.94
2025-03-15 01:46:58,plttest038@telarus.com,Oppurtunity,23.75
2025-03-15 01:46:58,plttest005@telarus.com,Order,1.96
2025-03-15 01:46:58,plttest009@telarus.com,Oppurtunity,3.95
2025-03-15 01:46:58,plttest043@telarus.com,Oppurtunity,4.02
2025-03-15 01:46:58,plttest002@telarus.com,Oppurtunity,4.02
2025-03-15 01:46:58,plttest008@telarus.com,Oppurtunity,4.02
2025-03-15 01:46:58,plttest039@telarus.com,Oppurtunity,4.08
2025-03-15 01:46:58,plttest027@telarus.com,Oppurtunity,4.05
2025-03-15 01:46:58,plttest015@telarus.com,Order,4.07
2025-03-15 01:46:58,plttest034@telarus.com,Oppurtunity,4.05
2025-03-15 01:46:58,plttest041@telarus.com,Oppurtunity,4.10
2025-03-15 01:46:58,plttest017@telarus.com,Oppurtunity,0.18
2025-03-15 01:46:58,plttest024@telarus.com,Order,4.07
2025-03-15 01:46:59,plttest031@telarus.com,Oppurtunity,23.72
2025-03-15 01:46:59,plttest045@telarus.com,Oppurtunity,4.09
2025-03-15 01:46:59,plttest033@telarus.com,Oppurtunity,4.09
2025-03-15 01:46:59,plttest029@telarus.com,Oppurtunity,4.08
2025-03-15 01:46:59,plttest007@telarus.com,Oppurtunity,4.09
2025-03-15 01:46:59,plttest040@telarus.com,Oppurtunity,4.10
2025-03-15 01:46:59,plttest035@telarus.com,Oppurtunity,4.08
2025-03-15 01:46:59,plttest044@telarus.com,Oppurtunity,4.09
2025-03-15 01:46:59,plttest004@telarus.com,Oppurtunity,4.09
2025-03-15 01:46:59,plttest032@telarus.com,Oppurtunity,2.00
2025-03-15 01:46:59,plttest021@telarus.com,Order,2.01
2025-03-15 01:46:59,plttest003@telarus.com,Order,2.05
2025-03-15 01:46:59,plttest037@telarus.com,Oppurtunity,26.96
2025-03-15 01:46:59,plttest011@telarus.com,Order,0.25
2025-03-15 01:46:59,plttest014@telarus.com,Oppurtunity,0.28
2025-03-15 01:46:59,plttest012@telarus.com,Oppurtunity,0.25
2025-03-15 01:46:59,plttest010@telarus.com,Oppurtunity,0.31
2025-03-15 01:46:59,plttest047@telarus.com,Oppurtunity,0.29
2025-03-15 01:46:59,plttest001@telarus.com,Order,0.35
2025-03-15 01:46:59,plttest006@telarus.com,Oppurtunity,2.52
2025-03-15 01:46:59,plttest023@telarus.com,Order,3.29
2025-03-15 01:46:59,plttest046@telarus.com,Oppurtunity,1.04
2025-03-15 01:46:59,plttest019@telarus.com,Oppurtunity,3.03
2025-03-15 01:47:00,plttest025@telarus.com,Oppurtunity,1.56
2025-03-15 01:47:00,plttest018@telarus.com,Order,0.13
2025-03-15 01:47:27,plttest028@telarus.com,Oppurtunity,7.19
2025-03-15 01:47:28,plttest016@telarus.com,Oppurtunity,28.17
2025-03-15 01:47:29,plttest013@telarus.com,Oppurtunity,26.93
2025-03-15 01:47:30,plttest026@telarus.com,Oppurtunity,29.23
2025-03-15 01:47:30,plttest049@telarus.com,Oppurtunity,16.84
2025-03-15 01:47:30,plttest048@telarus.com,Oppurtunity,16.47
2025-03-15 01:47:30,plttest022@telarus.com,Oppurtunity,2.59
2025-03-15 01:47:31,plttest042@telarus.com,Oppurtunity,0.19
2025-03-15 01:47:31,plttest030@telarus.com,Oppurtunity,0.20
2025-03-15 01:47:31,plttest003@telarus.com,Oppurtunity,0.89
2025-03-15 01:47:31,plttest044@telarus.com,Order,1.03
2025-03-15 01:47:31,plttest011@telarus.com,Oppurtunity,0.26
2025-03-15 01:47:31,plttest017@telarus.com,Order,0.24
2025-03-15 01:47:31,plttest019@telarus.com,Order,0.24
2025-03-15 01:47:31,plttest043@telarus.com,Order,0.31
2025-03-15 01:47:31,plttest001@telarus.com,Oppurtunity,29.73
2025-03-15 01:47:31,plttest020@telarus.com,Order,19.31
2025-03-15 01:47:31,plttest002@telarus.com,Order,0.33
2025-03-15 01:47:31,plttest034@telarus.com,Order,0.28
2025-03-15 01:47:31,plttest014@telarus.com,Order,0.25
2025-03-15 01:47:31,plttest004@telarus.com,Order,0.27
2025-03-15 01:47:31,plttest009@telarus.com,Order,0.28
2025-03-15 01:47:31,plttest023@telarus.com,Oppurtunity,0.28
2025-03-15 01:47:31,plttest040@telarus.com,Order,0.28
2025-03-15 01:47:31,plttest021@telarus.com,Oppurtunity,0.29
2025-03-15 01:47:31,plttest038@telarus.com,Order,0.28
2025-03-15 01:47:31,plttest012@telarus.com,Order,0.28
2025-03-15 01:47:31,plttest037@telarus.com,Order,0.29
2025-03-15 01:47:31,plttest024@telarus.com,Oppurtunity,0.28
2025-03-15 01:47:31,plttest018@telarus.com,Oppurtunity,0.29
2025-03-15 01:47:31,plttest039@telarus.com,Order,0.29
2025-03-15 01:47:31,plttest041@telarus.com,Order,0.35
2025-03-15 01:47:31,plttest007@telarus.com,Order,0.36
2025-03-15 01:47:31,plttest045@telarus.com,Order,0.35
2025-03-15 01:47:31,plttest008@telarus.com,Order,0.36
2025-03-15 01:47:31,plttest033@telarus.com,Order,0.35
2025-03-15 01:47:31,plttest010@telarus.com,Order,0.36
2025-03-15 01:47:31,plttest031@telarus.com,Order,0.37
2025-03-15 01:47:31,plttest005@telarus.com,Oppurtunity,0.36
2025-03-15 01:47:31,plttest006@telarus.com,Order,0.48
2025-03-15 01:47:31,plttest027@telarus.com,Order,0.82
2025-03-15 01:47:32,plttest032@telarus.com,Order,0.98
2025-03-15 01:47:32,plttest046@telarus.com,Order,1.00
2025-03-15 01:47:32,plttest025@telarus.com,Order,1.18
2025-03-15 01:47:32,plttest047@telarus.com,Order,1.34
2025-03-15 01:47:32,plttest015@telarus.com,Oppurtunity,1.44
2025-03-15 01:47:32,plttest035@telarus.com,Order,1.44
2025-03-15 01:47:34,plttest036@telarus.com,Oppurtunity,1.64
2025-03-15 01:47:46,plttest029@telarus.com,Order,3.27
2025-03-15 01:47:46,plttest028@telarus.com,Order,5.44
2025-03-15 01:48:02,plttest042@telarus.com,Order,1.31
2025-03-15 01:48:02,plttest022@telarus.com,Order,0.88
2025-03-15 01:48:02,plttest010@telarus.com,Oppurtunity,15.45
2025-03-15 01:48:02,plttest041@telarus.com,Oppurtunity,15.46
2025-03-15 01:48:02,plttest003@telarus.com,Order,15.48
2025-03-15 01:48:02,plttest031@telarus.com,Oppurtunity,15.61
2025-03-15 01:48:02,plttest008@telarus.com,Oppurtunity,2.14
2025-03-15 01:48:02,plttest020@telarus.com,Oppurtunity,15.62
2025-03-15 01:48:03,plttest009@telarus.com,Oppurtunity,0.88
2025-03-15 01:48:03,plttest048@telarus.com,Order,0.89
2025-03-15 01:48:03,plttest016@telarus.com,Order,2.20
2025-03-15 01:48:03,plttest038@telarus.com,Oppurtunity,0.88
2025-03-15 01:48:03,plttest045@telarus.com,Oppurtunity,0.62
2025-03-15 01:48:03,plttest014@telarus.com,Oppurtunity,0.88
2025-03-15 01:48:03,plttest002@telarus.com,Oppurtunity,0.89
2025-03-15 01:48:03,plttest049@telarus.com,Order,2.02
2025-03-15 01:48:03,plttest032@telarus.com,Oppurtunity,0.63
2025-03-15 01:48:03,plttest043@telarus.com,Oppurtunity,2.37
2025-03-15 01:48:10,plttest037@telarus.com,Oppurtunity,3.77
2025-03-15 01:48:10,plttest046@telarus.com,Oppurtunity,3.77
2025-03-15 01:48:10,plttest026@telarus.com,Order,3.80
2025-03-15 01:48:11,plttest030@telarus.com,Order,3.49
2025-03-15 01:48:11,plttest015@telarus.com,Order,3.65
2025-03-15 01:48:12,plttest001@telarus.com,Order,3.62
2025-03-15 01:48:12,plttest035@telarus.com,Oppurtunity,3.62
2025-03-15 01:48:18,plttest019@telarus.com,Oppurtunity,6.06
2025-03-15 01:48:18,plttest012@telarus.com,Oppurtunity,7.79
2025-03-15 01:48:18,plttest047@telarus.com,Oppurtunity,7.63
2025-03-15 01:48:18,plttest021@telarus.com,Order,9.38
2025-03-15 01:48:18,plttest027@telarus.com,Oppurtunity,7.79
2025-03-15 01:48:18,plttest025@telarus.com,Oppurtunity,7.62
2025-03-15 01:48:18,plttest013@telarus.com,Order,9.34
2025-03-15 01:48:18,plttest040@telarus.com,Oppurtunity,6.00
2025-03-15 01:48:18,plttest033@telarus.com,Oppurtunity,11.67
2025-03-15 01:48:18,plttest023@telarus.com,Order,11.72
2025-03-15 01:48:18,plttest034@telarus.com,Oppurtunity,11.74
2025-03-15 01:48:18,plttest039@telarus.com,Oppurtunity,11.71
2025-03-15 01:48:18,plttest007@telarus.com,Oppurtunity,11.65
2025-03-15 01:48:18,plttest044@telarus.com,Oppurtunity,11.68
2025-03-15 01:48:18,plttest011@telarus.com,Order,11.76
2025-03-15 01:48:18,plttest004@telarus.com,Oppurtunity,7.28
2025-03-15 01:48:18,plttest036@telarus.com,Order,5.76
2025-03-15 01:48:18,plttest018@telarus.com,Order,7.69
2025-03-15 01:48:18,plttest029@telarus.com,Oppurtunity,5.77
2025-03-15 01:48:18,plttest017@telarus.com,Oppurtunity,5.79
2025-03-15 01:48:18,plttest003@telarus.com,Oppurtunity,0.35
2025-03-15 01:48:18,plttest005@telarus.com,Order,7.44
2025-03-15 01:48:18,plttest006@telarus.com,Oppurtunity,7.44
2025-03-15 01:48:18,plttest016@telarus.com,Oppurtunity,0.37
2025-03-15 01:48:18,plttest020@telarus.com,Order,1.56
2025-03-15 01:48:18,plttest024@telarus.com,Order,11.79
2025-03-15 01:48:18,plttest042@telarus.com,Oppurtunity,5.94
2025-03-15 01:48:18,plttest028@telarus.com,Oppurtunity,18.27
2025-03-15 01:48:18,plttest041@telarus.com,Order,5.94
2025-03-15 01:48:18,plttest038@telarus.com,Order,3.32
2025-03-15 01:48:18,plttest022@telarus.com,Oppurtunity,5.98
2025-03-15 01:48:19,plttest014@telarus.com,Order,3.31
2025-03-15 01:48:19,plttest045@telarus.com,Order,5.99
2025-03-15 01:48:19,plttest002@telarus.com,Order,5.99
2025-03-15 01:48:20,plttest048@telarus.com,Oppurtunity,1.37
2025-03-15 01:48:22,plttest010@telarus.com,Order,3.27
2025-03-15 01:48:22,plttest043@telarus.com,Order,3.38
2025-03-15 01:48:22,plttest031@telarus.com,Order,2.05
2025-03-15 01:48:22,plttest009@telarus.com,Order,3.24
2025-03-15 01:48:43,plttest030@telarus.com,Oppurtunity,18.29
2025-03-15 01:48:47,plttest035@telarus.com,Order,7.53
2025-03-15 01:48:47,plttest026@telarus.com,Oppurtunity,26.97
2025-03-15 01:48:48,plttest001@telarus.com,Oppurtunity,7.43
2025-03-15 01:48:48,plttest042@telarus.com,Order,0.96
2025-03-15 01:48:48,plttest015@telarus.com,Oppurtunity,1.26
2025-03-15 01:48:48,plttest040@telarus.com,Order,0.97
2025-03-15 01:48:49,plttest045@telarus.com,Oppurtunity,1.19
2025-03-15 01:48:49,plttest037@telarus.com,Order,1.09
2025-03-15 01:48:49,plttest022@telarus.com,Order,1.08
2025-03-15 01:48:49,plttest028@telarus.com,Order,0.82
2025-03-15 01:48:49,plttest019@telarus.com,Order,1.65
2025-03-15 01:48:49,plttest043@telarus.com,Oppurtunity,2.29
2025-03-15 01:48:49,plttest006@telarus.com,Order,1.86
2025-03-15 01:48:49,plttest005@telarus.com,Oppurtunity,1.07
2025-03-15 01:48:49,plttest009@telarus.com,Oppurtunity,0.96
2025-03-15 01:48:49,plttest017@telarus.com,Order,1.67
2025-03-15 01:48:49,plttest025@telarus.com,Order,1.66
2025-03-15 01:48:49,plttest033@telarus.com,Order,1.66
2025-03-15 01:48:49,plttest013@telarus.com,Oppurtunity,1.66
2025-03-15 01:48:49,plttest018@telarus.com,Oppurtunity,1.66
2025-03-15 01:48:49,plttest046@telarus.com,Order,1.67
2025-03-15 01:48:49,plttest002@telarus.com,Oppurtunity,1.69
2025-03-15 01:48:49,plttest044@telarus.com,Order,1.67
2025-03-15 01:48:49,plttest021@telarus.com,Oppurtunity,1.67
2025-03-15 01:48:49,plttest047@telarus.com,Order,1.75
2025-03-15 01:48:49,plttest038@telarus.com,Oppurtunity,1.65
2025-03-15 01:48:49,plttest032@telarus.com,Order,1.65
2025-03-15 01:48:49,plttest004@telarus.com,Order,1.75
2025-03-15 01:48:49,plttest012@telarus.com,Order,1.67
2025-03-15 01:48:49,plttest023@telarus.com,Oppurtunity,1.06
2025-03-15 01:48:49,plttest016@telarus.com,Order,1.65
2025-03-15 01:48:49,plttest014@telarus.com,Oppurtunity,1.06
2025-03-15 01:48:49,plttest041@telarus.com,Oppurtunity,1.06
2025-03-15 01:48:49,plttest007@telarus.com,Order,1.12
2025-03-15 01:48:49,plttest010@telarus.com,Oppurtunity,1.09
2025-03-15 01:48:49,plttest011@telarus.com,Oppurtunity,1.12
2025-03-15 01:48:49,plttest020@telarus.com,Oppurtunity,1.10
2025-03-15 01:48:49,plttest003@telarus.com,Order,1.17
2025-03-15 01:48:49,plttest008@telarus.com,Order,1.18
2025-03-15 01:48:50,plttest049@telarus.com,Oppurtunity,1.18
2025-03-15 01:48:50,plttest029@telarus.com,Order,2.35
2025-03-15 01:48:50,plttest024@telarus.com,Oppurtunity,0.45
2025-03-15 01:48:50,plttest039@telarus.com,Order,2.46
2025-03-15 01:48:50,plttest031@telarus.com,Oppurtunity,1.69
2025-03-15 01:48:50,plttest034@telarus.com,Order,1.69
2025-03-15 01:48:50,plttest027@telarus.com,Order,1.74
2025-03-15 01:49:03,plttest030@telarus.com,Order,8.47
2025-03-15 01:49:19,plttest042@telarus.com,Oppurtunity,10.08
2025-03-15 01:49:21,plttest028@telarus.com,Oppurtunity,10.13
2025-03-15 01:49:22,plttest048@telarus.com,Order,32.21
2025-03-15 01:49:22,plttest036@telarus.com,Oppurtunity,30.09
2025-03-15 01:49:22,plttest043@telarus.com,Order,15.49
2025-03-15 01:49:22,plttest035@telarus.com,Oppurtunity,15.47
2025-03-15 01:49:22,plttest019@telarus.com,Oppurtunity,15.50
2025-03-15 01:49:22,plttest014@telarus.com,Order,31.00
2025-03-15 01:49:22,plttest017@telarus.com,Oppurtunity,15.47
2025-03-15 01:49:22,plttest022@telarus.com,Oppurtunity,15.45
2025-03-15 01:49:22,plttest001@telarus.com,Order,1.18
2025-03-15 01:49:22,plttest044@telarus.com,Oppurtunity,1.17
2025-03-15 01:49:22,plttest040@telarus.com,Oppurtunity,15.47
2025-03-15 01:49:22,plttest015@telarus.com,Order,15.47
2025-03-15 01:49:22,plttest008@telarus.com,Oppurtunity,15.47
2025-03-15 01:49:22,plttest031@telarus.com,Order,1.16
2025-03-15 01:49:22,plttest046@telarus.com,Oppurtunity,1.17
2025-03-15 01:49:22,plttest011@telarus.com,Order,1.19
2025-03-15 01:49:22,plttest004@telarus.com,Oppurtunity,1.19
2025-03-15 01:49:22,plttest012@telarus.com,Oppurtunity,1.18
2025-03-15 01:49:22,plttest021@telarus.com,Order,1.21
2025-03-15 01:49:22,plttest016@telarus.com,Oppurtunity,1.19
2025-03-15 01:49:22,plttest037@telarus.com,Oppurtunity,1.17
2025-03-15 01:49:22,plttest003@telarus.com,Oppurtunity,1.20
2025-03-15 01:49:22,plttest029@telarus.com,Oppurtunity,1.19
2025-03-15 01:49:22,plttest013@telarus.com,Order,0.39
2025-03-15 01:49:22,plttest006@telarus.com,Oppurtunity,0.42
2025-03-15 01:49:22,plttest045@telarus.com,Order,0.15
2025-03-15 01:49:23,plttest047@telarus.com,Oppurtunity,0.20
2025-03-15 01:49:23,plttest002@telarus.com,Order,0.05
2025-03-15 01:49:23,plttest023@telarus.com,Order,0.23
2025-03-15 01:49:23,plttest034@telarus.com,Oppurtunity,0.20
2025-03-15 01:49:23,plttest005@telarus.com,Order,0.19
2025-03-15 01:49:23,plttest007@telarus.com,Oppurtunity,0.20
2025-03-15 01:49:23,plttest032@telarus.com,Oppurtunity,0.08
2025-03-15 01:49:23,plttest027@telarus.com,Oppurtunity,0.09
2025-03-15 01:49:23,plttest033@telarus.com,Oppurtunity,0.06
2025-03-15 01:49:23,plttest010@telarus.com,Order,0.12
2025-03-15 01:49:23,plttest024@telarus.com,Order,0.12
2025-03-15 01:49:23,plttest038@telarus.com,Order,0.17
2025-03-15 01:49:23,plttest039@telarus.com,Oppurtunity,0.18
2025-03-15 01:49:23,plttest026@telarus.com,Order,0.25
2025-03-15 01:49:23,plttest049@telarus.com,Order,0.09
2025-03-15 01:49:23,plttest041@telarus.com,Order,0.12
2025-03-15 01:49:23,plttest020@telarus.com,Order,0.12
2025-03-15 01:49:24,plttest009@telarus.com,Order,1.29
2025-03-15 01:49:48,plttest030@telarus.com,Oppurtunity,10.72
2025-03-15 01:49:55,plttest042@telarus.com,Order,20.47
2025-03-15 01:49:56,plttest028@telarus.com,Order,3.38
2025-03-15 01:49:56,plttest001@telarus.com,Oppurtunity,0.15
2025-03-15 01:49:56,plttest018@telarus.com,Order,32.20
2025-03-15 01:49:56,plttest006@telarus.com,Order,0.79
2025-03-15 01:49:56,plttest021@telarus.com,Oppurtunity,0.47
2025-03-15 01:49:56,plttest037@telarus.com,Order,0.26
2025-03-15 01:49:56,plttest024@telarus.com,Oppurtunity,0.26
2025-03-15 01:49:57,plttest012@telarus.com,Order,0.26
2025-03-15 01:49:57,plttest029@telarus.com,Order,0.15
2025-03-15 01:49:57,plttest020@telarus.com,Oppurtunity,0.26
2025-03-15 01:49:57,plttest013@telarus.com,Oppurtunity,0.36
2025-03-15 01:49:57,plttest011@telarus.com,Oppurtunity,0.78
2025-03-15 01:49:57,plttest010@telarus.com,Oppurtunity,0.49
2025-03-15 01:49:57,plttest044@telarus.com,Order,0.43
2025-03-15 01:49:57,plttest002@telarus.com,Oppurtunity,0.51
2025-03-15 01:49:57,plttest023@telarus.com,Oppurtunity,0.43
2025-03-15 01:49:57,plttest049@telarus.com,Oppurtunity,0.42
2025-03-15 01:49:57,plttest017@telarus.com,Order,0.43
2025-03-15 01:49:57,plttest039@telarus.com,Order,0.43
2025-03-15 01:49:57,plttest022@telarus.com,Order,0.43
2025-03-15 01:49:57,plttest016@telarus.com,Order,0.43
2025-03-15 01:49:57,plttest004@telarus.com,Order,0.43
2025-03-15 01:49:57,plttest007@telarus.com,Order,0.44
2025-03-15 01:49:57,plttest015@telarus.com,Oppurtunity,0.43
2025-03-15 01:49:57,plttest043@telarus.com,Oppurtunity,0.58
2025-03-15 01:49:58,plttest041@telarus.com,Oppurtunity,0.61
2025-03-15 01:49:58,plttest009@telarus.com,Oppurtunity,0.71
2025-03-15 01:49:58,plttest045@telarus.com,Oppurtunity,0.61
2025-03-15 01:49:58,plttest038@telarus.com,Oppurtunity,0.71
2025-03-15 01:49:58,plttest036@telarus.com,Order,0.70
2025-03-15 01:49:58,plttest014@telarus.com,Oppurtunity,0.60
2025-03-15 01:49:58,plttest048@telarus.com,Oppurtunity,0.63
2025-03-15 01:49:58,plttest003@telarus.com,Order,0.61
2025-03-15 01:49:58,plttest034@telarus.com,Order,0.61
2025-03-15 01:49:58,plttest033@telarus.com,Order,0.47
2025-03-15 01:49:58,plttest031@telarus.com,Oppurtunity,0.71
2025-03-15 01:49:58,plttest026@telarus.com,Oppurtunity,0.71
2025-03-15 01:49:58,plttest035@telarus.com,Order,0.74
2025-03-15 01:49:58,plttest019@telarus.com,Order,0.43
2025-03-15 01:49:58,plttest046@telarus.com,Order,0.76
2025-03-15 01:49:58,plttest008@telarus.com,Order,0.51
2025-03-15 01:49:58,plttest005@telarus.com,Oppurtunity,1.34
2025-03-15 01:49:58,plttest047@telarus.com,Order,1.37
2025-03-15 01:49:58,plttest040@telarus.com,Order,0.89
2025-03-15 01:49:59,plttest032@telarus.com,Order,1.23
