Time,User,Component,Load Time
2025-03-17 20:10:35,plttest043@telarus.com,Oppurtunity,17.84
2025-03-17 20:10:35,plttest013@telarus.com,Cases,17.15
2025-03-17 20:10:35,plttest016@telarus.com,Oppurtunity,17.84
2025-03-17 20:10:50,plttest005@telarus.com,Cases,15.21
2025-03-17 20:10:50,plttest018@telarus.com,Quotes,15.19
2025-03-17 20:10:51,plttest022@telarus.com,Customer,15.23
2025-03-17 20:10:52,plttest002@telarus.com,Oppurtunity,15.21
2025-03-17 20:10:52,plttest039@telarus.com,Oppurtunity,15.23
2025-03-17 20:10:52,plttest019@telarus.com,Order,15.20
2025-03-17 20:10:53,plttest046@telarus.com,Oppurtunity,15.22
2025-03-17 20:10:53,plttest011@telarus.com,Order,15.21
2025-03-17 20:10:54,plttest014@telarus.com,Customer,15.21
2025-03-17 20:10:54,plttest021@telarus.com,Order,15.22
2025-03-17 20:10:55,plttest009@telarus.com,Cases,15.22
2025-03-17 20:10:55,plttest042@telarus.com,Oppurtunity,15.21
2025-03-17 20:10:55,plttest001@telarus.com,Cases,15.22
2025-03-17 20:10:55,plttest010@telarus.com,Customer,15.23
2025-03-17 20:10:55,plttest004@telarus.com,Cases,15.22
2025-03-17 20:10:55,plttest012@telarus.com,Customer,15.22
2025-03-17 20:10:55,plttest017@telarus.com,Oppurtunity,15.22
2025-03-17 20:10:55,plttest044@telarus.com,Oppurtunity,15.21
2025-03-17 20:10:55,plttest026@telarus.com,Customer,13.26
2025-03-17 20:10:58,plttest024@telarus.com,Order,27.82
2025-03-17 20:10:58,plttest007@telarus.com,Oppurtunity,25.12
2025-03-17 20:11:00,plttest036@telarus.com,Order,22.65
2025-03-17 20:11:00,plttest055@telarus.com,Oppurtunity,22.40
2025-03-17 20:11:00,plttest032@telarus.com,Order,20.12
2025-03-17 20:11:00,plttest029@telarus.com,Oppurtunity,22.64
2025-03-17 20:11:00,plttest048@telarus.com,Oppurtunity,20.12
2025-03-17 20:11:13,plttest040@telarus.com,Order,12.20
2025-03-17 20:11:14,plttest026@telarus.com,Quotes,14.76
2025-03-17 20:11:18,plttest028@telarus.com,Customer,17.69
2025-03-17 20:11:18,plttest031@telarus.com,Order,17.69
2025-03-17 20:11:19,plttest023@telarus.com,Order,17.46
2025-03-17 20:11:19,plttest035@telarus.com,Oppurtunity,17.46
2025-03-17 20:11:19,plttest030@telarus.com,Order,18.73
2025-03-17 20:11:20,plttest015@telarus.com,Order,17.70
2025-03-17 20:11:22,plttest038@telarus.com,Customer,0.41
2025-03-17 20:11:25,plttest033@telarus.com,Order,11.94
2025-03-17 20:11:25,plttest034@telarus.com,Order,11.11
2025-03-17 20:11:26,plttest027@telarus.com,Customer,13.32
2025-03-17 20:11:30,plttest037@telarus.com,Order,11.94
2025-03-17 20:11:31,plttest025@telarus.com,Order,13.33
2025-03-17 20:11:31,plttest003@telarus.com,Oppurtunity,14.57
2025-03-17 20:11:32,plttest005@telarus.com,Oppurtunity,11.94
2025-03-17 20:11:32,plttest010@telarus.com,Quotes,11.00
2025-03-17 20:11:33,plttest026@telarus.com,Cases,1.76
2025-03-17 20:11:33,plttest063@telarus.com,Oppurtunity,8.06
2025-03-17 20:11:36,plttest020@telarus.com,Quotes,17.06
2025-03-17 20:11:36,plttest045@telarus.com,Oppurtunity,10.21
2025-03-17 20:11:37,plttest049@telarus.com,Order,13.42
2025-03-17 20:11:37,plttest013@telarus.com,Oppurtunity,17.91
2025-03-17 20:11:38,plttest011@telarus.com,Customer,17.92
2025-03-17 20:11:38,plttest012@telarus.com,Quotes,10.20
2025-03-17 20:11:38,plttest039@telarus.com,Order,10.19
2025-03-17 20:11:38,plttest021@telarus.com,Customer,17.97
2025-03-17 20:11:38,plttest046@telarus.com,Order,10.20
2025-03-17 20:11:38,plttest008@telarus.com,Oppurtunity,10.20
2025-03-17 20:11:38,plttest016@telarus.com,Order,10.20
2025-03-17 20:11:38,plttest055@telarus.com,Order,10.20
2025-03-17 20:11:38,plttest043@telarus.com,Order,11.44
2025-03-17 20:11:38,plttest018@telarus.com,Cases,10.20
2025-03-17 20:11:38,plttest017@telarus.com,Order,10.20
2025-03-17 20:11:39,plttest001@telarus.com,Oppurtunity,15.99
2025-03-17 20:11:39,plttest019@telarus.com,Customer,16.22
2025-03-17 20:11:39,plttest004@telarus.com,Oppurtunity,16.20
2025-03-17 20:11:39,plttest042@telarus.com,Order,16.21
2025-03-17 20:11:39,plttest029@telarus.com,Order,16.21
2025-03-17 20:11:39,plttest007@telarus.com,Order,15.99
2025-03-17 20:11:39,plttest002@telarus.com,Order,16.13
2025-03-17 20:11:39,plttest006@telarus.com,Cases,16.22
2025-03-17 20:11:39,plttest014@telarus.com,Quotes,16.21
2025-03-17 20:11:39,plttest048@telarus.com,Order,13.39
2025-03-17 20:11:39,plttest024@telarus.com,Customer,6.56
2025-03-17 20:11:41,plttest036@telarus.com,Customer,16.78
2025-03-17 20:11:43,plttest032@telarus.com,Customer,17.46
2025-03-17 20:11:56,plttest051@telarus.com,Oppurtunity,7.29
2025-03-17 20:11:59,plttest022@telarus.com,Quotes,7.30
2025-03-17 20:11:59,plttest038@telarus.com,Quotes,4.62
2025-03-17 20:12:02,plttest063@telarus.com,Order,23.24
2025-03-17 20:12:04,plttest026@telarus.com,Oppurtunity,2.11
2025-03-17 20:12:11,plttest010@telarus.com,Cases,29.98
2025-03-17 20:12:11,plttest033@telarus.com,Customer,11.63
2025-03-17 20:12:11,plttest008@telarus.com,Order,11.72
2025-03-17 20:12:12,plttest047@telarus.com,Oppurtunity,11.93
2025-03-17 20:12:12,plttest024@telarus.com,Quotes,11.76
2025-03-17 20:12:12,plttest005@telarus.com,Order,11.74
2025-03-17 20:12:12,plttest034@telarus.com,Customer,11.77
2025-03-17 20:12:12,plttest025@telarus.com,Customer,11.80
2025-03-17 20:12:12,plttest003@telarus.com,Order,11.80
2025-03-17 20:12:12,plttest012@telarus.com,Cases,11.79
2025-03-17 20:12:12,plttest013@telarus.com,Order,7.21
2025-03-17 20:12:12,plttest001@telarus.com,Order,7.21
2025-03-17 20:12:12,plttest023@telarus.com,Customer,4.47
2025-03-17 20:12:12,plttest043@telarus.com,Customer,1.14
2025-03-17 20:12:12,plttest031@telarus.com,Customer,1.00
2025-03-17 20:12:12,plttest015@telarus.com,Customer,1.21
2025-03-17 20:12:12,plttest002@telarus.com,Customer,1.01
2025-03-17 20:12:12,plttest042@telarus.com,Customer,0.22
2025-03-17 20:12:12,plttest048@telarus.com,Customer,0.35
2025-03-17 20:12:13,plttest044@telarus.com,Order,0.70
2025-03-17 20:12:17,plttest035@telarus.com,Order,0.22
2025-03-17 20:12:17,plttest038@telarus.com,Cases,9.64
2025-03-17 20:12:24,plttest030@telarus.com,Customer,0.90
2025-03-17 20:12:25,plttest037@telarus.com,Customer,0.43
2025-03-17 20:12:32,plttest027@telarus.com,Quotes,11.36
2025-03-17 20:12:34,plttest045@telarus.com,Order,18.81
2025-03-17 20:12:36,plttest063@telarus.com,Customer,2.09
2025-03-17 20:12:36,plttest059@telarus.com,Oppurtunity,1.01
2025-03-17 20:12:38,plttest021@telarus.com,Quotes,17.19
2025-03-17 20:12:38,plttest046@telarus.com,Customer,17.01
2025-03-17 20:12:38,plttest018@telarus.com,Oppurtunity,17.20
2025-03-17 20:12:38,plttest029@telarus.com,Customer,17.01
2025-03-17 20:12:38,plttest055@telarus.com,Customer,17.19
2025-03-17 20:12:38,plttest038@telarus.com,Oppurtunity,0.40
2025-03-17 20:12:42,plttest031@telarus.com,Quotes,10.54
2025-03-17 20:12:42,plttest037@telarus.com,Quotes,10.33
2025-03-17 20:12:42,plttest041@telarus.com,Oppurtunity,24.67
2025-03-17 20:12:42,plttest040@telarus.com,Customer,6.77
2025-03-17 20:12:43,plttest020@telarus.com,Cases,6.83
2025-03-17 20:12:43,plttest014@telarus.com,Cases,6.14
2025-03-17 20:12:43,plttest005@telarus.com,Customer,6.14
2025-03-17 20:12:44,plttest047@telarus.com,Order,6.91
2025-03-17 20:12:44,plttest009@telarus.com,Oppurtunity,7.87
2025-03-17 20:12:45,plttest003@telarus.com,Customer,6.74
2025-03-17 20:12:46,plttest056@telarus.com,Oppurtunity,6.74
2025-03-17 20:12:47,plttest011@telarus.com,Quotes,6.89
2025-03-17 20:12:47,plttest036@telarus.com,Quotes,7.94
2025-03-17 20:12:47,plttest023@telarus.com,Quotes,7.94
2025-03-17 20:12:47,plttest034@telarus.com,Quotes,6.74
2025-03-17 20:12:47,plttest032@telarus.com,Quotes,7.86
2025-03-17 20:12:47,plttest022@telarus.com,Cases,6.81
2025-03-17 20:12:47,plttest010@telarus.com,Oppurtunity,6.76
2025-03-17 20:12:47,plttest004@telarus.com,Order,7.94
2025-03-17 20:12:47,plttest028@telarus.com,Quotes,6.82
2025-03-17 20:12:47,plttest006@telarus.com,Oppurtunity,7.88
2025-03-17 20:12:47,plttest015@telarus.com,Quotes,7.94
2025-03-17 20:12:47,plttest001@telarus.com,Customer,6.76
2025-03-17 20:12:47,plttest007@telarus.com,Customer,5.77
2025-03-17 20:12:49,plttest063@telarus.com,Quotes,3.15
2025-03-17 20:12:58,plttest057@telarus.com,Oppurtunity,5.63
2025-03-17 20:12:58,plttest038@telarus.com,Order,3.95
2025-03-17 20:12:58,plttest052@telarus.com,Oppurtunity,6.27
2025-03-17 20:13:09,plttest030@telarus.com,Quotes,14.57
2025-03-17 20:13:10,plttest062@telarus.com,Oppurtunity,14.37
2025-03-17 20:13:11,plttest039@telarus.com,Customer,15.42
2025-03-17 20:13:11,plttest045@telarus.com,Customer,27.19
2025-03-17 20:13:11,plttest025@telarus.com,Quotes,16.75
2025-03-17 20:13:12,plttest042@telarus.com,Quotes,2.22
2025-03-17 20:13:12,plttest049@telarus.com,Customer,0.93
2025-03-17 20:13:12,plttest044@telarus.com,Customer,10.54
2025-03-17 20:13:12,plttest024@telarus.com,Cases,7.65
2025-03-17 20:13:12,plttest018@telarus.com,Order,9.86
2025-03-17 20:13:12,plttest047@telarus.com,Customer,6.74
2025-03-17 20:13:12,plttest013@telarus.com,Customer,2.24
2025-03-17 20:13:12,plttest035@telarus.com,Customer,1.72
2025-03-17 20:13:12,plttest006@telarus.com,Order,1.76
2025-03-17 20:13:13,plttest037@telarus.com,Cases,0.39
2025-03-17 20:13:13,plttest001@telarus.com,Quotes,1.72
2025-03-17 20:13:13,plttest056@telarus.com,Order,1.21
2025-03-17 20:13:14,plttest012@telarus.com,Oppurtunity,0.99
2025-03-17 20:13:14,plttest027@telarus.com,Cases,1.38
2025-03-17 20:13:14,plttest003@telarus.com,Quotes,1.84
2025-03-17 20:13:14,plttest060@telarus.com,Oppurtunity,1.62
2025-03-17 20:13:14,plttest010@telarus.com,Order,0.37
2025-03-17 20:13:15,plttest021@telarus.com,Cases,0.49
2025-03-17 20:13:15,plttest046@telarus.com,Quotes,1.04
2025-03-17 20:13:19,plttest063@telarus.com,Cases,20.41
2025-03-17 20:13:23,plttest038@telarus.com,Customer,10.32
2025-03-17 20:13:25,plttest059@telarus.com,Order,5.67
2025-03-17 20:13:27,plttest026@telarus.com,Order,1.00
2025-03-17 20:13:30,plttest017@telarus.com,Customer,1.48
2025-03-17 20:13:32,plttest055@telarus.com,Quotes,1.48
2025-03-17 20:13:34,plttest040@telarus.com,Quotes,4.77
2025-03-17 20:13:39,plttest020@telarus.com,Oppurtunity,19.62
2025-03-17 20:13:40,plttest004@telarus.com,Customer,19.62
2025-03-17 20:13:40,plttest011@telarus.com,Cases,19.57
2025-03-17 20:13:40,plttest034@telarus.com,Cases,19.62
2025-03-17 20:13:40,plttest041@telarus.com,Order,19.62
2025-03-17 20:13:40,plttest036@telarus.com,Cases,17.03
2025-03-17 20:13:40,plttest051@telarus.com,Order,9.56
2025-03-17 20:13:40,plttest064@telarus.com,Oppurtunity,26.41
2025-03-17 20:13:41,plttest062@telarus.com,Order,5.00
2025-03-17 20:13:41,plttest048@telarus.com,Quotes,13.13
2025-03-17 20:13:41,plttest029@telarus.com,Quotes,13.09
2025-03-17 20:13:41,plttest039@telarus.com,Quotes,5.07
2025-03-17 20:13:41,plttest005@telarus.com,Quotes,4.67
2025-03-17 20:13:41,plttest032@telarus.com,Cases,13.33
2025-03-17 20:13:41,plttest042@telarus.com,Cases,5.07
2025-03-17 20:13:41,plttest007@telarus.com,Quotes,5.07
2025-03-17 20:13:41,plttest052@telarus.com,Order,4.66
2025-03-17 20:13:41,plttest016@telarus.com,Customer,5.09
2025-03-17 20:13:41,plttest047@telarus.com,Quotes,4.65
2025-03-17 20:13:41,plttest014@telarus.com,Oppurtunity,4.68
2025-03-17 20:13:41,plttest023@telarus.com,Cases,5.08
2025-03-17 20:13:41,plttest035@telarus.com,Quotes,5.07
2025-03-17 20:13:41,plttest002@telarus.com,Quotes,4.67
2025-03-17 20:13:41,plttest019@telarus.com,Quotes,5.08
2025-03-17 20:13:41,plttest009@telarus.com,Order,5.10
2025-03-17 20:13:41,plttest030@telarus.com,Cases,5.08
2025-03-17 20:13:41,plttest057@telarus.com,Order,4.68
2025-03-17 20:13:41,plttest025@telarus.com,Cases,5.08
2025-03-17 20:13:41,plttest022@telarus.com,Oppurtunity,5.08
2025-03-17 20:13:41,plttest015@telarus.com,Cases,5.08
2025-03-17 20:13:41,plttest054@telarus.com,Order,5.07
2025-03-17 20:13:41,plttest010@telarus.com,Customer,3.00
2025-03-17 20:13:41,plttest049@telarus.com,Quotes,0.42
2025-03-17 20:13:41,plttest056@telarus.com,Customer,1.19
2025-03-17 20:13:41,plttest024@telarus.com,Oppurtunity,0.99
2025-03-17 20:13:41,plttest012@telarus.com,Order,1.00
2025-03-17 20:13:41,plttest001@telarus.com,Cases,0.99
2025-03-17 20:13:41,plttest043@telarus.com,Quotes,0.98
2025-03-17 20:13:42,plttest003@telarus.com,Cases,0.37
2025-03-17 20:13:42,plttest044@telarus.com,Quotes,0.60
2025-03-17 20:13:42,plttest021@telarus.com,Oppurtunity,0.56
2025-03-17 20:13:42,plttest027@telarus.com,Oppurtunity,0.66
2025-03-17 20:13:42,plttest013@telarus.com,Quotes,0.67
2025-03-17 20:13:52,plttest059@telarus.com,Customer,7.73
2025-03-17 20:14:06,plttest033@telarus.com,Quotes,21.87
2025-03-17 20:14:12,plttest026@telarus.com,Customer,21.86
2025-03-17 20:14:19,plttest017@telarus.com,Quotes,24.43
2025-03-17 20:14:19,plttest055@telarus.com,Cases,22.51
2025-03-17 20:14:20,plttest063@telarus.com,Oppurtunity,6.58
2025-03-17 20:14:20,plttest008@telarus.com,Customer,13.64
2025-03-17 20:14:20,plttest060@telarus.com,Order,13.64
2025-03-17 20:14:21,plttest030@telarus.com,Oppurtunity,14.61
2025-03-17 20:14:21,plttest020@telarus.com,Order,14.85
2025-03-17 20:14:22,plttest048@telarus.com,Cases,15.41
2025-03-17 20:14:22,plttest040@telarus.com,Cases,15.94
2025-03-17 20:14:22,plttest006@telarus.com,Customer,15.43
2025-03-17 20:14:22,plttest011@telarus.com,Oppurtunity,15.43
2025-03-17 20:14:22,plttest050@telarus.com,Order,40.03
2025-03-17 20:14:22,plttest049@telarus.com,Cases,1.51
2025-03-17 20:14:22,plttest037@telarus.com,Oppurtunity,0.35
2025-03-17 20:14:22,plttest009@telarus.com,Customer,1.75
2025-03-17 20:14:22,plttest029@telarus.com,Cases,1.77
2025-03-17 20:14:22,plttest043@telarus.com,Cases,1.77
2025-03-17 20:14:22,plttest034@telarus.com,Oppurtunity,1.70
2025-03-17 20:14:22,plttest014@telarus.com,Order,0.80
2025-03-17 20:14:23,plttest015@telarus.com,Oppurtunity,0.85
2025-03-17 20:14:24,plttest041@telarus.com,Customer,1.96
2025-03-17 20:14:24,plttest047@telarus.com,Cases,1.16
2025-03-17 20:14:24,plttest021@telarus.com,Order,1.17
2025-03-17 20:14:24,plttest044@telarus.com,Cases,1.19
2025-03-17 20:14:25,plttest003@telarus.com,Oppurtunity,1.20
2025-03-17 20:14:25,plttest064@telarus.com,Order,0.11
2025-03-17 20:14:25,plttest051@telarus.com,Customer,1.16
2025-03-17 20:14:25,plttest027@telarus.com,Order,0.20
2025-03-17 20:14:43,plttest059@telarus.com,Quotes,19.66
2025-03-17 20:14:53,plttest026@telarus.com,Quotes,1.82
2025-03-17 20:14:56,plttest012@telarus.com,Customer,28.19
2025-03-17 20:14:56,plttest038@telarus.com,Quotes,0.18
2025-03-17 20:14:56,plttest063@telarus.com,Order,0.37
2025-03-17 20:14:56,plttest033@telarus.com,Cases,32.48
2025-03-17 20:14:56,plttest062@telarus.com,Customer,3.05
2025-03-17 20:14:57,plttest007@telarus.com,Cases,0.45
2025-03-17 20:14:57,plttest040@telarus.com,Oppurtunity,0.53
2025-03-17 20:14:57,plttest013@telarus.com,Cases,31.82
2025-03-17 20:14:57,plttest001@telarus.com,Oppurtunity,0.70
2025-03-17 20:14:57,plttest030@telarus.com,Order,0.74
2025-03-17 20:14:57,plttest056@telarus.com,Quotes,0.74
2025-03-17 20:14:57,plttest010@telarus.com,Quotes,31.88
2025-03-17 20:14:57,plttest043@telarus.com,Oppurtunity,0.75
2025-03-17 20:14:57,plttest029@telarus.com,Oppurtunity,0.78
2025-03-17 20:14:57,plttest045@telarus.com,Cases,0.67
2025-03-17 20:14:57,plttest002@telarus.com,Cases,0.66
2025-03-17 20:14:57,plttest008@telarus.com,Quotes,0.30
2025-03-17 20:14:57,plttest037@telarus.com,Order,0.15
2025-03-17 20:14:57,plttest025@telarus.com,Oppurtunity,0.47
2025-03-17 20:14:58,plttest016@telarus.com,Quotes,0.63
2025-03-17 20:14:58,plttest018@telarus.com,Quotes,0.64
2025-03-17 20:14:58,plttest046@telarus.com,Cases,0.64
2025-03-17 20:14:58,plttest019@telarus.com,Cases,0.59
2025-03-17 20:14:58,plttest015@telarus.com,Order,14.70
2025-03-17 20:14:58,plttest034@telarus.com,Order,0.65
2025-03-17 20:14:58,plttest004@telarus.com,Quotes,0.40
2025-03-17 20:14:58,plttest022@telarus.com,Order,0.64
2025-03-17 20:14:58,plttest003@telarus.com,Order,0.65
2025-03-17 20:14:58,plttest024@telarus.com,Order,0.64
2025-03-17 20:14:58,plttest009@telarus.com,Quotes,0.40
2025-03-17 20:14:58,plttest049@telarus.com,Oppurtunity,0.15
2025-03-17 20:14:58,plttest036@telarus.com,Oppurtunity,0.59
2025-03-17 20:14:58,plttest023@telarus.com,Oppurtunity,0.20
2025-03-17 20:14:58,plttest060@telarus.com,Customer,8.02
2025-03-17 20:14:58,plttest047@telarus.com,Oppurtunity,1.04
2025-03-17 20:14:58,plttest017@telarus.com,Cases,0.57
2025-03-17 20:14:58,plttest044@telarus.com,Oppurtunity,0.26
2025-03-17 20:14:58,plttest048@telarus.com,Oppurtunity,0.26
2025-03-17 20:14:58,plttest055@telarus.com,Oppurtunity,0.27
2025-03-17 20:14:59,plttest052@telarus.com,Customer,0.52
2025-03-17 20:14:59,plttest027@telarus.com,Customer,1.47
2025-03-17 20:14:59,plttest061@telarus.com,Oppurtunity,0.23
2025-03-17 20:14:59,plttest039@telarus.com,Cases,0.27
2025-03-17 20:14:59,plttest041@telarus.com,Quotes,0.26
2025-03-17 20:14:59,plttest011@telarus.com,Order,0.27
2025-03-17 20:14:59,plttest042@telarus.com,Oppurtunity,0.27
2025-03-17 20:14:59,plttest020@telarus.com,Customer,0.27
2025-03-17 20:14:59,plttest021@telarus.com,Customer,0.27
2025-03-17 20:14:59,plttest051@telarus.com,Quotes,0.29
2025-03-17 20:14:59,plttest005@telarus.com,Cases,0.11
2025-03-17 20:14:59,plttest032@telarus.com,Oppurtunity,0.15
2025-03-17 20:14:59,plttest054@telarus.com,Customer,0.11
2025-03-17 20:14:59,plttest057@telarus.com,Customer,0.14
2025-03-17 20:14:59,plttest006@telarus.com,Quotes,0.18
2025-03-17 20:14:59,plttest035@telarus.com,Cases,0.21
2025-03-17 20:15:00,plttest014@telarus.com,Customer,0.25
2025-03-17 20:15:07,plttest059@telarus.com,Cases,6.87
2025-03-17 20:15:24,plttest026@telarus.com,Cases,25.13
2025-03-17 20:15:24,plttest022@telarus.com,Customer,1.86
2025-03-17 20:15:25,plttest050@telarus.com,Customer,0.43
2025-03-17 20:15:42,plttest040@telarus.com,Order,2.20
2025-03-17 20:15:43,plttest063@telarus.com,Customer,2.22
2025-03-17 20:15:43,plttest064@telarus.com,Customer,36.63
2025-03-17 20:15:43,plttest038@telarus.com,Cases,2.22
2025-03-17 20:15:43,plttest032@telarus.com,Order,2.86
2025-03-17 20:15:44,plttest037@telarus.com,Customer,2.86
2025-03-17 20:15:44,plttest024@telarus.com,Customer,2.87
2025-03-17 20:15:48,plttest049@telarus.com,Order,2.68
2025-03-17 20:15:48,plttest062@telarus.com,Quotes,2.80
2025-03-17 20:15:49,plttest053@telarus.com,Customer,43.10
2025-03-17 20:15:49,plttest031@telarus.com,Oppurtunity,17.89
2025-03-17 20:15:50,plttest046@telarus.com,Oppurtunity,9.41
2025-03-17 20:15:50,plttest056@telarus.com,Cases,9.42
2025-03-17 20:15:50,plttest048@telarus.com,Order,8.95
2025-03-17 20:15:53,plttest016@telarus.com,Cases,8.43
2025-03-17 20:15:54,plttest018@telarus.com,Cases,8.47
2025-03-17 20:15:54,plttest023@telarus.com,Order,8.96
2025-03-17 20:15:54,plttest005@telarus.com,Oppurtunity,8.37
2025-03-17 20:15:54,plttest002@telarus.com,Oppurtunity,8.97
2025-03-17 20:15:54,plttest043@telarus.com,Order,8.43
2025-03-17 20:15:56,plttest007@telarus.com,Oppurtunity,8.95
2025-03-17 20:15:58,plttest036@telarus.com,Order,8.95
2025-03-17 20:15:58,plttest060@telarus.com,Quotes,8.96
2025-03-17 20:15:59,plttest045@telarus.com,Oppurtunity,8.43
2025-03-17 20:15:59,plttest011@telarus.com,Customer,8.47
2025-03-17 20:15:59,plttest012@telarus.com,Quotes,8.43
2025-03-17 20:16:02,plttest025@telarus.com,Order,2.05
2025-03-17 20:16:03,plttest022@telarus.com,Quotes,2.37
2025-03-17 20:16:05,plttest044@telarus.com,Order,2.32
2025-03-17 20:16:05,plttest027@telarus.com,Quotes,1.19
2025-03-17 20:16:06,plttest028@telarus.com,Oppurtunity,13.47
2025-03-17 20:16:06,plttest008@telarus.com,Cases,10.24
