Time,User,Component,Load Time
2025-03-17 20:20:32,plttest010@telarus.com,Customer,9.66
2025-03-17 20:20:33,plttest021@telarus.com,Order,9.63
2025-03-17 20:20:36,plttest016@telarus.com,Quotes,3.26
2025-03-17 20:20:36,plttest006@telarus.com,Quotes,2.08
2025-03-17 20:20:45,plttest001@telarus.com,Cases,13.30
2025-03-17 20:20:45,plttest023@telarus.com,Customer,21.65
2025-03-17 20:20:46,plttest018@telarus.com,Order,18.42
2025-03-17 20:20:46,plttest019@telarus.com,Oppurtunity,12.00
2025-03-17 20:20:46,plttest012@telarus.com,Customer,22.49
2025-03-17 20:20:47,plttest027@telarus.com,Oppurtunity,9.54
2025-03-17 20:20:47,plttest028@telarus.com,Quotes,1.80
2025-03-17 20:20:49,plttest020@telarus.com,Customer,2.14
2025-03-17 20:20:50,plttest025@telarus.com,Oppurtunity,25.37
2025-03-17 20:20:56,plttest026@telarus.com,Customer,5.85
2025-03-17 20:20:57,plttest002@telarus.com,Cases,2.13
2025-03-17 20:20:59,plttest003@telarus.com,Cases,4.26
2025-03-17 20:21:01,plttest022@telarus.com,Customer,5.84
2025-03-17 20:21:02,plttest008@telarus.com,Customer,4.01
2025-03-17 20:21:04,plttest024@telarus.com,Customer,15.05
2025-03-17 20:21:05,plttest009@telarus.com,Cases,16.74
2025-03-17 20:21:05,plttest007@telarus.com,Quotes,16.73
2025-03-17 20:21:05,plttest017@telarus.com,Order,10.59
2025-03-17 20:21:06,plttest013@telarus.com,Customer,15.09
2025-03-17 20:21:07,plttest005@telarus.com,Customer,11.77
2025-03-17 20:21:07,plttest011@telarus.com,Order,10.63
2025-03-17 20:21:08,plttest004@telarus.com,Customer,10.62
2025-03-17 20:21:14,plttest037@telarus.com,Oppurtunity,5.02
2025-03-17 20:21:17,plttest006@telarus.com,Cases,4.71
2025-03-17 20:21:17,plttest021@telarus.com,Customer,4.78
2025-03-17 20:21:18,plttest001@telarus.com,Oppurtunity,4.71
2025-03-17 20:21:19,plttest029@telarus.com,Oppurtunity,5.12
2025-03-17 20:21:19,plttest034@telarus.com,Oppurtunity,5.05
2025-03-17 20:21:20,plttest019@telarus.com,Order,5.06
2025-03-17 20:21:20,plttest020@telarus.com,Quotes,0.21
2025-03-17 20:21:20,plttest028@telarus.com,Cases,0.22
2025-03-17 20:21:22,plttest016@telarus.com,Cases,29.73
2025-03-17 20:21:22,plttest023@telarus.com,Quotes,11.38
2025-03-17 20:21:22,plttest010@telarus.com,Quotes,12.93
2025-03-17 20:21:22,plttest026@telarus.com,Quotes,7.90
2025-03-17 20:21:23,plttest018@telarus.com,Customer,13.49
2025-03-17 20:21:24,plttest025@telarus.com,Order,13.76
2025-03-17 20:21:24,plttest038@telarus.com,Oppurtunity,18.60
2025-03-17 20:21:24,plttest014@telarus.com,Oppurtunity,13.55
2025-03-17 20:21:24,plttest027@telarus.com,Order,13.88
2025-03-17 20:21:24,plttest003@telarus.com,Oppurtunity,14.02
2025-03-17 20:21:24,plttest012@telarus.com,Quotes,13.76
2025-03-17 20:21:24,plttest036@telarus.com,Oppurtunity,8.78
2025-03-17 20:21:24,plttest035@telarus.com,Oppurtunity,3.31
2025-03-17 20:21:25,plttest009@telarus.com,Oppurtunity,3.30
2025-03-17 20:21:25,plttest031@telarus.com,Oppurtunity,3.19
2025-03-17 20:21:25,plttest030@telarus.com,Oppurtunity,3.33
2025-03-17 20:21:25,plttest007@telarus.com,Cases,3.27
2025-03-17 20:21:25,plttest002@telarus.com,Oppurtunity,3.56
2025-03-17 20:21:25,plttest015@telarus.com,Oppurtunity,3.58
2025-03-17 20:21:25,plttest032@telarus.com,Oppurtunity,3.68
2025-03-17 20:21:25,plttest033@telarus.com,Oppurtunity,3.22
2025-03-17 20:21:28,plttest039@telarus.com,Oppurtunity,11.29
2025-03-17 20:21:30,plttest037@telarus.com,Order,1.90
2025-03-17 20:21:43,plttest020@telarus.com,Cases,2.22
2025-03-17 20:21:43,plttest011@telarus.com,Customer,20.98
2025-03-17 20:21:43,plttest010@telarus.com,Cases,0.71
2025-03-17 20:21:43,plttest019@telarus.com,Customer,2.57
2025-03-17 20:21:43,plttest017@telarus.com,Customer,15.02
2025-03-17 20:21:43,plttest013@telarus.com,Quotes,15.01
2025-03-17 20:21:43,plttest024@telarus.com,Quotes,15.02
2025-03-17 20:21:44,plttest029@telarus.com,Order,4.81
2025-03-17 20:21:44,plttest026@telarus.com,Cases,2.57
2025-03-17 20:21:44,plttest034@telarus.com,Order,0.75
2025-03-17 20:21:44,plttest006@telarus.com,Oppurtunity,0.16
2025-03-17 20:21:45,plttest002@telarus.com,Order,0.64
2025-03-17 20:21:46,plttest031@telarus.com,Order,2.01
2025-03-17 20:21:47,plttest004@telarus.com,Quotes,1.98
2025-03-17 20:21:47,plttest038@telarus.com,Order,2.01
2025-03-17 20:21:51,plttest009@telarus.com,Order,2.41
2025-03-17 20:21:52,plttest028@telarus.com,Oppurtunity,1.33
2025-03-17 20:21:53,plttest025@telarus.com,Customer,6.08
2025-03-17 20:21:53,plttest015@telarus.com,Order,6.36
2025-03-17 20:21:54,plttest012@telarus.com,Cases,6.37
2025-03-17 20:21:58,plttest030@telarus.com,Order,6.36
2025-03-17 20:21:59,plttest037@telarus.com,Customer,10.03
2025-03-17 20:22:00,plttest022@telarus.com,Quotes,6.80
2025-03-17 20:22:02,plttest032@telarus.com,Order,6.75
2025-03-17 20:22:02,plttest001@telarus.com,Order,7.31
2025-03-17 20:22:03,plttest008@telarus.com,Quotes,6.75
2025-03-17 20:22:03,plttest036@telarus.com,Order,6.72
2025-03-17 20:22:04,plttest005@telarus.com,Quotes,7.09
2025-03-17 20:22:04,plttest003@telarus.com,Order,7.09
2025-03-17 20:22:04,plttest021@telarus.com,Quotes,6.94
2025-03-17 20:22:04,plttest014@telarus.com,Order,6.76
2025-03-17 20:22:04,plttest039@telarus.com,Order,7.92
2025-03-17 20:22:04,plttest023@telarus.com,Cases,10.63
2025-03-17 20:22:04,plttest016@telarus.com,Oppurtunity,7.92
2025-03-17 20:22:04,plttest035@telarus.com,Order,15.93
2025-03-17 20:22:04,plttest018@telarus.com,Quotes,13.00
2025-03-17 20:22:04,plttest033@telarus.com,Order,12.01
2025-03-17 20:22:04,plttest027@telarus.com,Customer,12.19
2025-03-17 20:22:05,plttest045@telarus.com,Oppurtunity,18.40
2025-03-17 20:22:05,plttest041@telarus.com,Oppurtunity,5.08
2025-03-17 20:22:05,plttest020@telarus.com,Oppurtunity,5.07
2025-03-17 20:22:05,plttest007@telarus.com,Oppurtunity,18.34
2025-03-17 20:22:05,plttest013@telarus.com,Cases,12.37
2025-03-17 20:22:05,plttest026@telarus.com,Oppurtunity,0.18
2025-03-17 20:22:05,plttest011@telarus.com,Quotes,0.89
2025-03-17 20:22:05,plttest029@telarus.com,Customer,0.92
2025-03-17 20:22:05,plttest006@telarus.com,Order,0.91
2025-03-17 20:22:05,plttest010@telarus.com,Oppurtunity,13.08
2025-03-17 20:22:05,plttest031@telarus.com,Customer,0.89
2025-03-17 20:22:05,plttest034@telarus.com,Customer,0.92
2025-03-17 20:22:05,plttest044@telarus.com,Oppurtunity,0.90
2025-03-17 20:22:05,plttest002@telarus.com,Customer,0.90
2025-03-17 20:22:05,plttest019@telarus.com,Quotes,0.93
2025-03-17 20:22:05,plttest024@telarus.com,Cases,12.43
2025-03-17 20:22:05,plttest017@telarus.com,Quotes,0.16
2025-03-17 20:22:14,plttest037@telarus.com,Quotes,0.13
2025-03-17 20:22:33,plttest028@telarus.com,Order,23.79
2025-03-17 20:22:33,plttest045@telarus.com,Order,0.50
2025-03-17 20:22:33,plttest038@telarus.com,Customer,28.96
2025-03-17 20:22:33,plttest004@telarus.com,Cases,28.96
2025-03-17 20:22:33,plttest015@telarus.com,Customer,28.96
2025-03-17 20:22:33,plttest039@telarus.com,Customer,1.05
2025-03-17 20:22:34,plttest020@telarus.com,Order,0.29
2025-03-17 20:22:34,plttest035@telarus.com,Customer,0.85
2025-03-17 20:22:34,plttest022@telarus.com,Cases,1.14
2025-03-17 20:22:34,plttest040@telarus.com,Oppurtunity,1.11
2025-03-17 20:22:34,plttest023@telarus.com,Oppurtunity,0.78
2025-03-17 20:22:34,plttest018@telarus.com,Cases,1.13
2025-03-17 20:22:34,plttest016@telarus.com,Order,1.11
2025-03-17 20:22:34,plttest025@telarus.com,Quotes,28.10
2025-03-17 20:22:34,plttest044@telarus.com,Order,0.73
2025-03-17 20:22:34,plttest006@telarus.com,Customer,1.11
2025-03-17 20:22:34,plttest012@telarus.com,Oppurtunity,1.11
2025-03-17 20:22:34,plttest003@telarus.com,Customer,0.77
2025-03-17 20:22:34,plttest030@telarus.com,Customer,1.13
2025-03-17 20:22:34,plttest009@telarus.com,Customer,28.48
2025-03-17 20:22:34,plttest013@telarus.com,Oppurtunity,0.65
2025-03-17 20:22:34,plttest041@telarus.com,Order,0.25
2025-03-17 20:22:34,plttest005@telarus.com,Cases,0.76
2025-03-17 20:22:34,plttest007@telarus.com,Order,0.15
2025-03-17 20:22:34,plttest008@telarus.com,Cases,0.78
2025-03-17 20:22:34,plttest010@telarus.com,Order,1.17
2025-03-17 20:22:34,plttest011@telarus.com,Cases,0.57
2025-03-17 20:22:34,plttest027@telarus.com,Quotes,0.57
2025-03-17 20:22:34,plttest034@telarus.com,Quotes,0.29
2025-03-17 20:22:34,plttest036@telarus.com,Customer,0.54
2025-03-17 20:22:34,plttest019@telarus.com,Cases,1.69
2025-03-17 20:22:34,plttest029@telarus.com,Quotes,0.32
2025-03-17 20:22:34,plttest031@telarus.com,Quotes,0.20
2025-03-17 20:22:34,plttest024@telarus.com,Oppurtunity,0.22
2025-03-17 20:22:34,plttest047@telarus.com,Oppurtunity,0.29
2025-03-17 20:22:34,plttest033@telarus.com,Customer,0.24
2025-03-17 20:22:34,plttest043@telarus.com,Oppurtunity,0.20
2025-03-17 20:22:34,plttest032@telarus.com,Customer,0.08
2025-03-17 20:22:34,plttest014@telarus.com,Customer,1.28
2025-03-17 20:22:34,plttest021@telarus.com,Cases,1.31
2025-03-17 20:22:35,plttest001@telarus.com,Customer,2.31
2025-03-17 20:22:35,plttest046@telarus.com,Oppurtunity,0.20
2025-03-17 20:22:35,plttest042@telarus.com,Oppurtunity,0.88
2025-03-17 20:22:35,plttest017@telarus.com,Cases,0.19
2025-03-17 20:22:36,plttest026@telarus.com,Order,0.18
2025-03-17 20:22:55,plttest037@telarus.com,Cases,3.49
2025-03-17 20:23:07,plttest045@telarus.com,Customer,0.29
2025-03-17 20:23:08,plttest048@telarus.com,Oppurtunity,11.83
2025-03-17 20:23:09,plttest028@telarus.com,Customer,0.30
2025-03-17 20:23:09,plttest041@telarus.com,Customer,0.29
2025-03-17 20:23:09,plttest020@telarus.com,Customer,0.23
2025-03-17 20:23:09,plttest044@telarus.com,Customer,1.65
2025-03-17 20:23:09,plttest010@telarus.com,Customer,1.66
2025-03-17 20:23:09,plttest029@telarus.com,Cases,1.69
2025-03-17 20:23:09,plttest004@telarus.com,Oppurtunity,1.67
2025-03-17 20:23:09,plttest011@telarus.com,Oppurtunity,1.69
2025-03-17 20:23:09,plttest040@telarus.com,Order,1.69
2025-03-17 20:23:09,plttest018@telarus.com,Oppurtunity,1.66
2025-03-17 20:23:09,plttest015@telarus.com,Quotes,0.90
2025-03-17 20:23:09,plttest014@telarus.com,Quotes,0.80
2025-03-17 20:23:09,plttest031@telarus.com,Cases,0.78
2025-03-17 20:23:09,plttest019@telarus.com,Oppurtunity,0.86
2025-03-17 20:23:09,plttest042@telarus.com,Order,0.86
2025-03-17 20:23:09,plttest006@telarus.com,Quotes,1.00
2025-03-17 20:23:09,plttest027@telarus.com,Cases,0.85
2025-03-17 20:23:09,plttest012@telarus.com,Order,0.86
2025-03-17 20:23:09,plttest032@telarus.com,Quotes,1.01
2025-03-17 20:23:09,plttest038@telarus.com,Quotes,1.00
2025-03-17 20:23:09,plttest017@telarus.com,Oppurtunity,0.87
2025-03-17 20:23:09,plttest046@telarus.com,Order,0.83
2025-03-17 20:23:09,plttest043@telarus.com,Order,0.86
2025-03-17 20:23:09,plttest016@telarus.com,Customer,1.01
2025-03-17 20:23:09,plttest009@telarus.com,Quotes,0.85
2025-03-17 20:23:09,plttest008@telarus.com,Oppurtunity,0.98
2025-03-17 20:23:09,plttest003@telarus.com,Quotes,1.00
2025-03-17 20:23:10,plttest001@telarus.com,Quotes,1.00
2025-03-17 20:23:10,plttest030@telarus.com,Quotes,0.97
2025-03-17 20:23:10,plttest047@telarus.com,Order,0.95
2025-03-17 20:23:10,plttest023@telarus.com,Order,1.12
2025-03-17 20:23:10,plttest021@telarus.com,Oppurtunity,0.97
2025-03-17 20:23:10,plttest033@telarus.com,Quotes,1.01
2025-03-17 20:23:10,plttest022@telarus.com,Oppurtunity,0.34
2025-03-17 20:23:10,plttest007@telarus.com,Customer,1.02
2025-03-17 20:23:10,plttest013@telarus.com,Order,1.98
2025-03-17 20:23:10,plttest034@telarus.com,Cases,0.36
2025-03-17 20:23:10,plttest025@telarus.com,Cases,0.52
2025-03-17 20:23:10,plttest036@telarus.com,Quotes,13.99
2025-03-17 20:23:10,plttest024@telarus.com,Order,0.53
2025-03-17 20:23:10,plttest035@telarus.com,Quotes,1.14
2025-03-17 20:23:11,plttest005@telarus.com,Oppurtunity,1.44
2025-03-17 20:23:11,plttest039@telarus.com,Quotes,1.65
2025-03-17 20:23:11,plttest026@telarus.com,Customer,2.41
2025-03-17 20:23:42,plttest028@telarus.com,Quotes,0.64
2025-03-17 20:23:42,plttest037@telarus.com,Oppurtunity,29.89
2025-03-17 20:23:42,plttest049@telarus.com,Oppurtunity,18.81
2025-03-17 20:23:43,plttest020@telarus.com,Quotes,18.83
2025-03-17 20:23:43,plttest041@telarus.com,Quotes,0.42
2025-03-17 20:23:43,plttest048@telarus.com,Order,0.91
2025-03-17 20:23:43,plttest050@telarus.com,Oppurtunity,19.10
2025-03-17 20:23:43,plttest044@telarus.com,Quotes,0.13
2025-03-17 20:23:43,plttest013@telarus.com,Customer,0.17
2025-03-17 20:23:43,plttest004@telarus.com,Order,0.97
2025-03-17 20:23:44,plttest032@telarus.com,Cases,0.99
2025-03-17 20:23:44,plttest018@telarus.com,Order,0.90
2025-03-17 20:23:44,plttest021@telarus.com,Order,0.92
2025-03-17 20:23:44,plttest034@telarus.com,Oppurtunity,0.91
2025-03-17 20:23:44,plttest030@telarus.com,Cases,0.91
2025-03-17 20:23:44,plttest006@telarus.com,Cases,0.92
2025-03-17 20:23:44,plttest025@telarus.com,Oppurtunity,0.58
2025-03-17 20:23:44,plttest005@telarus.com,Order,1.00
2025-03-17 20:23:44,plttest008@telarus.com,Order,0.99
2025-03-17 20:23:44,plttest022@telarus.com,Order,1.00
2025-03-17 20:23:44,plttest001@telarus.com,Cases,0.69
2025-03-17 20:23:44,plttest026@telarus.com,Quotes,1.16
2025-03-17 20:23:44,plttest023@telarus.com,Customer,1.16
2025-03-17 20:23:44,plttest014@telarus.com,Cases,1.00
2025-03-17 20:23:44,plttest017@telarus.com,Order,0.66
2025-03-17 20:23:44,plttest003@telarus.com,Cases,0.69
2025-03-17 20:23:44,plttest011@telarus.com,Order,0.69
2025-03-17 20:23:44,plttest029@telarus.com,Oppurtunity,0.81
2025-03-17 20:23:44,plttest024@telarus.com,Customer,0.66
2025-03-17 20:23:44,plttest047@telarus.com,Customer,0.66
2025-03-17 20:23:44,plttest033@telarus.com,Cases,0.67
2025-03-17 20:23:44,plttest031@telarus.com,Oppurtunity,0.65
2025-03-17 20:23:44,plttest027@telarus.com,Oppurtunity,0.69
2025-03-17 20:23:44,plttest040@telarus.com,Customer,0.71
2025-03-17 20:23:44,plttest010@telarus.com,Quotes,0.68
2025-03-17 20:23:44,plttest007@telarus.com,Quotes,0.69
2025-03-17 20:23:44,plttest019@telarus.com,Order,0.89
2025-03-17 20:23:44,plttest012@telarus.com,Customer,0.45
2025-03-17 20:23:44,plttest042@telarus.com,Customer,0.43
2025-03-17 20:23:44,plttest016@telarus.com,Quotes,19.21
2025-03-17 20:23:44,plttest043@telarus.com,Customer,0.49
2025-03-17 20:23:44,plttest039@telarus.com,Cases,0.56
2025-03-17 20:23:44,plttest038@telarus.com,Cases,0.98
2025-03-17 20:23:44,plttest015@telarus.com,Cases,0.97
2025-03-17 20:23:44,plttest002@telarus.com,Cases,0.71
2025-03-17 20:23:44,plttest009@telarus.com,Cases,2.40
2025-03-17 20:23:45,plttest035@telarus.com,Cases,1.90
2025-03-17 20:23:46,plttest046@telarus.com,Customer,2.82
2025-03-17 20:24:16,plttest020@telarus.com,Cases,5.66
2025-03-17 20:24:19,plttest041@telarus.com,Cases,27.88
2025-03-17 20:24:20,plttest036@telarus.com,Cases,35.54
2025-03-17 20:24:20,plttest028@telarus.com,Cases,1.92
2025-03-17 20:24:20,plttest049@telarus.com,Order,4.90
2025-03-17 20:24:21,plttest017@telarus.com,Customer,2.40
2025-03-17 20:24:21,plttest039@telarus.com,Oppurtunity,0.65
2025-03-17 20:24:21,plttest012@telarus.com,Quotes,2.40
2025-03-17 20:24:21,plttest007@telarus.com,Cases,0.97
2025-03-17 20:24:21,plttest022@telarus.com,Customer,1.75
2025-03-17 20:24:21,plttest010@telarus.com,Cases,0.97
2025-03-17 20:24:21,plttest030@telarus.com,Oppurtunity,2.40
2025-03-17 20:24:21,plttest013@telarus.com,Quotes,2.40
2025-03-17 20:24:21,plttest040@telarus.com,Quotes,2.53
2025-03-17 20:24:21,plttest021@telarus.com,Customer,2.40
2025-03-17 20:24:21,plttest042@telarus.com,Quotes,0.65
2025-03-17 20:24:21,plttest031@telarus.com,Order,2.40
2025-03-17 20:24:21,plttest050@telarus.com,Order,2.40
2025-03-17 20:24:21,plttest027@telarus.com,Order,2.52
2025-03-17 20:24:21,plttest009@telarus.com,Oppurtunity,0.97
2025-03-17 20:24:21,plttest034@telarus.com,Order,11.07
2025-03-17 20:24:21,plttest037@telarus.com,Order,2.39
2025-03-17 20:24:21,plttest004@telarus.com,Customer,2.53
2025-03-17 20:24:21,plttest033@telarus.com,Oppurtunity,2.40
2025-03-17 20:24:21,plttest043@telarus.com,Quotes,2.53
2025-03-17 20:24:21,plttest003@telarus.com,Oppurtunity,2.53
2025-03-17 20:24:21,plttest023@telarus.com,Quotes,0.96
2025-03-17 20:24:21,plttest038@telarus.com,Oppurtunity,0.96
2025-03-17 20:24:21,plttest008@telarus.com,Customer,2.53
2025-03-17 20:24:21,plttest015@telarus.com,Oppurtunity,0.65
2025-03-17 20:24:21,plttest026@telarus.com,Cases,0.97
2025-03-17 20:24:21,plttest024@telarus.com,Quotes,1.34
2025-03-17 20:24:21,plttest014@telarus.com,Oppurtunity,1.64
2025-03-17 20:24:21,plttest032@telarus.com,Oppurtunity,1.63
2025-03-17 20:24:21,plttest035@telarus.com,Oppurtunity,1.33
2025-03-17 20:24:21,plttest044@telarus.com,Cases,1.25
2025-03-17 20:24:21,plttest047@telarus.com,Quotes,1.28
2025-03-17 20:24:21,plttest029@telarus.com,Order,1.28
2025-03-17 20:24:21,plttest019@telarus.com,Customer,1.31
2025-03-17 20:24:21,plttest001@telarus.com,Oppurtunity,1.32
2025-03-17 20:24:21,plttest046@telarus.com,Quotes,1.11
2025-03-17 20:24:21,plttest025@telarus.com,Order,1.74
2025-03-17 20:24:21,plttest016@telarus.com,Cases,1.41
2025-03-17 20:24:21,plttest006@telarus.com,Oppurtunity,1.40
2025-03-17 20:24:22,plttest018@telarus.com,Customer,0.61
2025-03-17 20:24:22,plttest011@telarus.com,Customer,1.86
2025-03-17 20:24:23,plttest002@telarus.com,Oppurtunity,3.04
2025-03-17 20:24:52,plttest038@telarus.com,Order,2.77
2025-03-17 20:24:55,plttest048@telarus.com,Customer,32.31
2025-03-17 20:24:55,plttest045@telarus.com,Cases,32.36
2025-03-17 20:24:55,plttest028@telarus.com,Oppurtunity,5.58
2025-03-17 20:24:55,plttest041@telarus.com,Oppurtunity,5.58
2025-03-17 20:24:55,plttest050@telarus.com,Customer,0.38
2025-03-17 20:24:55,plttest027@telarus.com,Customer,0.37
2025-03-17 20:24:56,plttest005@telarus.com,Customer,35.25
2025-03-17 20:24:56,plttest015@telarus.com,Order,0.46
2025-03-17 20:24:56,plttest040@telarus.com,Cases,0.09
2025-03-17 20:24:56,plttest046@telarus.com,Cases,0.98
2025-03-17 20:24:57,plttest004@telarus.com,Quotes,0.97
2025-03-17 20:24:57,plttest049@telarus.com,Customer,0.88
2025-03-17 20:24:57,plttest010@telarus.com,Oppurtunity,1.07
2025-03-17 20:24:57,plttest006@telarus.com,Order,1.07
2025-03-17 20:24:57,plttest026@telarus.com,Oppurtunity,0.99
2025-03-17 20:24:57,plttest016@telarus.com,Oppurtunity,1.17
2025-03-17 20:24:57,plttest001@telarus.com,Order,1.09
2025-03-17 20:24:57,plttest002@telarus.com,Order,1.19
2025-03-17 20:24:57,plttest012@telarus.com,Cases,1.17
2025-03-17 20:24:57,plttest030@telarus.com,Order,1.20
2025-03-17 20:24:57,plttest025@telarus.com,Customer,1.21
2025-03-17 20:24:57,plttest014@telarus.com,Order,0.58
2025-03-17 20:24:57,plttest013@telarus.com,Cases,0.61
2025-03-17 20:24:57,plttest019@telarus.com,Quotes,0.61
2025-03-17 20:24:57,plttest039@telarus.com,Order,0.65
2025-03-17 20:24:57,plttest008@telarus.com,Quotes,0.60
2025-03-17 20:24:57,plttest034@telarus.com,Customer,0.38
2025-03-17 20:24:57,plttest018@telarus.com,Quotes,0.47
2025-03-17 20:24:57,plttest033@telarus.com,Order,0.47
2025-03-17 20:24:57,plttest043@telarus.com,Cases,0.29
2025-03-17 20:24:57,plttest023@telarus.com,Cases,0.18
2025-03-17 20:24:57,plttest032@telarus.com,Order,0.28
2025-03-17 20:24:57,plttest021@telarus.com,Quotes,0.16
2025-03-17 20:24:57,plttest017@telarus.com,Quotes,0.17
2025-03-17 20:24:57,plttest003@telarus.com,Order,0.18
2025-03-17 20:24:57,plttest042@telarus.com,Cases,0.17
2025-03-17 20:24:57,plttest022@telarus.com,Quotes,0.17
2025-03-17 20:24:57,plttest036@telarus.com,Oppurtunity,0.17
2025-03-17 20:24:57,plttest020@telarus.com,Oppurtunity,0.09
2025-03-17 20:24:57,plttest037@telarus.com,Customer,0.06
2025-03-17 20:24:57,plttest029@telarus.com,Customer,0.09
2025-03-17 20:24:57,plttest044@telarus.com,Oppurtunity,1.06
2025-03-17 20:24:58,plttest007@telarus.com,Oppurtunity,0.05
2025-03-17 20:24:58,plttest047@telarus.com,Cases,1.23
2025-03-17 20:24:59,plttest031@telarus.com,Customer,2.03
2025-03-17 20:24:59,plttest009@telarus.com,Order,1.41
2025-03-17 20:25:27,plttest040@telarus.com,Oppurtunity,3.43
2025-03-17 20:25:27,plttest028@telarus.com,Order,22.14
2025-03-17 20:25:28,plttest024@telarus.com,Cases,29.86
2025-03-17 20:25:28,plttest020@telarus.com,Order,0.50
2025-03-17 20:25:28,plttest035@telarus.com,Order,28.13
2025-03-17 20:25:29,plttest045@telarus.com,Oppurtunity,23.37
2025-03-17 20:25:29,plttest011@telarus.com,Quotes,30.64
2025-03-17 20:25:29,plttest038@telarus.com,Customer,0.21
2025-03-17 20:25:29,plttest041@telarus.com,Order,0.81
2025-03-17 20:25:29,plttest018@telarus.com,Cases,1.57
2025-03-17 20:25:29,plttest036@telarus.com,Order,18.14
2025-03-17 20:25:29,plttest048@telarus.com,Quotes,1.03
2025-03-17 20:25:29,plttest014@telarus.com,Customer,1.67
2025-03-17 20:25:29,plttest031@telarus.com,Quotes,1.67
2025-03-17 20:25:29,plttest001@telarus.com,Customer,1.67
2025-03-17 20:25:29,plttest015@telarus.com,Customer,1.59
2025-03-17 20:25:29,plttest050@telarus.com,Quotes,1.67
2025-03-17 20:25:29,plttest021@telarus.com,Cases,3.95
2025-03-17 20:25:29,plttest046@telarus.com,Oppurtunity,1.67
2025-03-17 20:25:29,plttest010@telarus.com,Order,1.58
2025-03-17 20:25:29,plttest019@telarus.com,Cases,3.95
2025-03-17 20:25:29,plttest005@telarus.com,Quotes,1.67
