Time,User,Component,Load Time
2025-03-17 19:54:33,plttest006@telarus.com,Cases,1.87
2025-03-17 19:54:34,plttest014@telarus.com,Order,1.87
2025-03-17 19:54:36,plttest025@telarus.com,Oppurtunity,1.87
2025-03-17 19:54:38,plttest012@telarus.com,Quotes,1.87
2025-03-17 19:54:39,plttest011@telarus.com,Oppurtunity,1.87
2025-03-17 19:54:39,plttest022@telarus.com,Oppurtunity,1.87
2025-03-17 19:54:39,plttest019@telarus.com,Oppurtunity,1.88
2025-03-17 19:54:39,plttest009@telarus.com,Quotes,1.87
2025-03-17 19:54:39,plttest007@telarus.com,Quotes,1.88
2025-03-17 19:54:41,plttest021@telarus.com,Order,1.87
2025-03-17 19:54:41,plttest017@telarus.com,Order,1.88
2025-03-17 19:54:42,plttest005@telarus.com,Cases,1.87
2025-03-17 19:54:42,plttest004@telarus.com,Cases,1.88
2025-03-17 19:54:47,plttest003@telarus.com,Cases,10.82
2025-03-17 19:54:48,plttest013@telarus.com,Order,8.24
2025-03-17 19:54:51,plttest026@telarus.com,Order,1.49
2025-03-17 19:54:52,plttest040@telarus.com,Oppurtunity,4.98
2025-03-17 19:54:54,plttest030@telarus.com,Oppurtunity,3.00
2025-03-17 19:54:55,plttest002@telarus.com,Cases,15.18
2025-03-17 19:54:55,plttest023@telarus.com,Oppurtunity,17.64
2025-03-17 19:54:55,plttest027@telarus.com,Oppurtunity,15.18
2025-03-17 19:54:59,plttest015@telarus.com,Customer,22.89
2025-03-17 19:54:59,plttest020@telarus.com,Oppurtunity,13.24
2025-03-17 19:54:59,plttest008@telarus.com,Order,13.24
2025-03-17 19:54:59,plttest010@telarus.com,Quotes,13.24
2025-03-17 19:54:59,plttest029@telarus.com,Order,13.24
2025-03-17 19:54:59,plttest028@telarus.com,Order,13.24
2025-03-17 19:54:59,plttest031@telarus.com,Oppurtunity,11.83
2025-03-17 19:55:00,plttest006@telarus.com,Oppurtunity,5.29
2025-03-17 19:55:04,plttest024@telarus.com,Order,3.49
2025-03-17 19:55:08,plttest011@telarus.com,Order,3.71
2025-03-17 19:55:08,plttest019@telarus.com,Order,3.71
2025-03-17 19:55:12,plttest030@telarus.com,Order,4.15
2025-03-17 19:55:16,plttest014@telarus.com,Customer,4.97
2025-03-17 19:55:16,plttest031@telarus.com,Order,3.63
2025-03-17 19:55:16,plttest016@telarus.com,Quotes,5.03
2025-03-17 19:55:16,plttest012@telarus.com,Cases,4.99
2025-03-17 19:55:16,plttest032@telarus.com,Oppurtunity,5.13
2025-03-17 19:55:16,plttest025@telarus.com,Order,4.59
2025-03-17 19:55:16,plttest009@telarus.com,Cases,4.57
2025-03-17 19:55:17,plttest007@telarus.com,Cases,0.21
2025-03-17 19:55:17,plttest040@telarus.com,Order,0.10
2025-03-17 19:55:17,plttest017@telarus.com,Customer,0.22
2025-03-17 19:55:17,plttest026@telarus.com,Customer,0.17
2025-03-17 19:55:17,plttest021@telarus.com,Customer,0.14
2025-03-17 19:55:17,plttest001@telarus.com,Oppurtunity,0.20
2025-03-17 19:55:17,plttest041@telarus.com,Oppurtunity,0.52
2025-03-17 19:55:18,plttest027@telarus.com,Order,0.17
2025-03-17 19:55:18,plttest013@telarus.com,Customer,0.23
2025-03-17 19:55:20,plttest003@telarus.com,Oppurtunity,0.19
2025-03-17 19:55:21,plttest004@telarus.com,Oppurtunity,0.71
2025-03-17 19:55:31,plttest030@telarus.com,Customer,9.28
2025-03-17 19:55:35,plttest020@telarus.com,Order,1.47
2025-03-17 19:55:37,plttest010@telarus.com,Cases,3.93
2025-03-17 19:55:37,plttest008@telarus.com,Customer,5.12
2025-03-17 19:55:38,plttest023@telarus.com,Order,3.97
2025-03-17 19:55:39,plttest029@telarus.com,Customer,5.12
2025-03-17 19:55:40,plttest040@telarus.com,Customer,0.12
2025-03-17 19:55:40,plttest015@telarus.com,Quotes,21.49
2025-03-17 19:55:40,plttest002@telarus.com,Oppurtunity,19.68
2025-03-17 19:55:41,plttest022@telarus.com,Order,18.20
2025-03-17 19:55:41,plttest019@telarus.com,Customer,23.76
2025-03-17 19:55:41,plttest042@telarus.com,Oppurtunity,18.27
2025-03-17 19:55:41,plttest033@telarus.com,Oppurtunity,18.37
2025-03-17 19:55:41,plttest005@telarus.com,Oppurtunity,18.37
2025-03-17 19:55:41,plttest006@telarus.com,Order,18.27
2025-03-17 19:55:41,plttest028@telarus.com,Customer,18.39
2025-03-17 19:55:41,plttest011@telarus.com,Customer,18.37
2025-03-17 19:55:41,plttest024@telarus.com,Customer,23.20
2025-03-17 19:55:41,plttest037@telarus.com,Oppurtunity,0.78
2025-03-17 19:55:41,plttest016@telarus.com,Cases,0.82
2025-03-17 19:55:41,plttest032@telarus.com,Order,0.82
2025-03-17 19:55:41,plttest041@telarus.com,Order,0.79
2025-03-17 19:55:41,plttest038@telarus.com,Oppurtunity,0.83
2025-03-17 19:55:41,plttest031@telarus.com,Customer,0.84
2025-03-17 19:55:41,plttest007@telarus.com,Oppurtunity,0.80
2025-03-17 19:55:41,plttest021@telarus.com,Quotes,0.83
2025-03-17 19:55:41,plttest012@telarus.com,Oppurtunity,0.80
2025-03-17 19:55:41,plttest039@telarus.com,Oppurtunity,0.87
2025-03-17 19:55:41,plttest001@telarus.com,Order,0.81
2025-03-17 19:55:41,plttest026@telarus.com,Quotes,0.81
2025-03-17 19:55:41,plttest009@telarus.com,Oppurtunity,0.84
2025-03-17 19:55:41,plttest043@telarus.com,Oppurtunity,0.86
2025-03-17 19:55:42,plttest025@telarus.com,Customer,10.05
2025-03-17 19:55:42,plttest003@telarus.com,Order,1.53
2025-03-17 19:55:42,plttest013@telarus.com,Quotes,1.62
2025-03-17 19:55:57,plttest017@telarus.com,Quotes,12.46
2025-03-17 19:56:14,plttest008@telarus.com,Quotes,16.77
2025-03-17 19:56:14,plttest033@telarus.com,Order,16.77
2025-03-17 19:56:14,plttest024@telarus.com,Quotes,2.88
2025-03-17 19:56:14,plttest022@telarus.com,Customer,2.88
2025-03-17 19:56:14,plttest029@telarus.com,Quotes,2.88
2025-03-17 19:56:14,plttest023@telarus.com,Customer,2.89
2025-03-17 19:56:16,plttest040@telarus.com,Quotes,1.59
2025-03-17 19:56:19,plttest011@telarus.com,Quotes,2.66
2025-03-17 19:56:19,plttest010@telarus.com,Oppurtunity,5.10
2025-03-17 19:56:25,plttest037@telarus.com,Order,3.51
2025-03-17 19:56:25,plttest038@telarus.com,Order,10.10
2025-03-17 19:56:26,plttest013@telarus.com,Cases,8.52
2025-03-17 19:56:26,plttest027@telarus.com,Customer,10.17
2025-03-17 19:56:26,plttest002@telarus.com,Order,10.17
2025-03-17 19:56:27,plttest034@telarus.com,Oppurtunity,7.54
2025-03-17 19:56:28,plttest041@telarus.com,Customer,6.42
2025-03-17 19:56:29,plttest036@telarus.com,Oppurtunity,7.57
2025-03-17 19:56:37,plttest026@telarus.com,Cases,4.56
2025-03-17 19:56:44,plttest040@telarus.com,Cases,4.91
2025-03-17 19:56:44,plttest030@telarus.com,Quotes,4.91
2025-03-17 19:56:45,plttest025@telarus.com,Quotes,10.46
2025-03-17 19:56:46,plttest037@telarus.com,Customer,6.67
2025-03-17 19:56:46,plttest021@telarus.com,Cases,17.42
2025-03-17 19:56:46,plttest009@telarus.com,Order,13.39
2025-03-17 19:56:46,plttest022@telarus.com,Quotes,26.03
2025-03-17 19:56:46,plttest007@telarus.com,Order,6.82
2025-03-17 19:56:46,plttest023@telarus.com,Quotes,7.08
2025-03-17 19:56:46,plttest043@telarus.com,Order,7.17
2025-03-17 19:56:46,plttest011@telarus.com,Cases,7.09
2025-03-17 19:56:46,plttest019@telarus.com,Quotes,20.30
2025-03-17 19:56:46,plttest001@telarus.com,Customer,7.17
2025-03-17 19:56:46,plttest016@telarus.com,Oppurtunity,7.17
2025-03-17 19:56:46,plttest005@telarus.com,Order,7.18
2025-03-17 19:56:46,plttest029@telarus.com,Cases,7.27
2025-03-17 19:56:46,plttest033@telarus.com,Customer,7.28
2025-03-17 19:56:46,plttest003@telarus.com,Customer,7.32
2025-03-17 19:56:46,plttest015@telarus.com,Cases,7.30
2025-03-17 19:56:46,plttest042@telarus.com,Order,7.29
2025-03-17 19:56:46,plttest039@telarus.com,Order,7.18
2025-03-17 19:56:46,plttest014@telarus.com,Quotes,7.18
2025-03-17 19:56:46,plttest028@telarus.com,Quotes,7.23
2025-03-17 19:56:46,plttest017@telarus.com,Cases,7.21
2025-03-17 19:56:46,plttest032@telarus.com,Customer,7.12
2025-03-17 19:56:46,plttest006@telarus.com,Customer,6.80
2025-03-17 19:56:46,plttest012@telarus.com,Order,7.20
2025-03-17 19:56:46,plttest031@telarus.com,Quotes,7.32
2025-03-17 19:56:46,plttest004@telarus.com,Order,7.32
2025-03-17 19:56:46,plttest020@telarus.com,Customer,8.58
2025-03-17 19:56:46,plttest010@telarus.com,Order,20.50
2025-03-17 19:56:46,plttest027@telarus.com,Quotes,1.18
2025-03-17 19:56:47,plttest034@telarus.com,Order,7.85
2025-03-17 19:56:47,plttest046@telarus.com,Oppurtunity,3.75
2025-03-17 19:57:04,plttest030@telarus.com,Cases,0.30
2025-03-17 19:57:13,plttest006@telarus.com,Quotes,0.46
2025-03-17 19:57:14,plttest005@telarus.com,Customer,0.31
2025-03-17 19:57:16,plttest045@telarus.com,Oppurtunity,1.09
2025-03-17 19:57:18,plttest026@telarus.com,Oppurtunity,10.81
2025-03-17 19:57:20,plttest037@telarus.com,Quotes,10.50
2025-03-17 19:57:21,plttest036@telarus.com,Order,24.62
2025-03-17 19:57:22,plttest014@telarus.com,Cases,0.25
2025-03-17 19:57:24,plttest001@telarus.com,Quotes,11.72
2025-03-17 19:57:25,plttest040@telarus.com,Oppurtunity,0.27
2025-03-17 19:57:27,plttest039@telarus.com,Customer,11.72
2025-03-17 19:57:29,plttest004@telarus.com,Customer,17.38
2025-03-17 19:57:30,plttest012@telarus.com,Customer,11.72
2025-03-17 19:57:30,plttest024@telarus.com,Cases,14.52
2025-03-17 19:57:31,plttest049@telarus.com,Oppurtunity,7.90
2025-03-17 19:57:33,plttest056@telarus.com,Oppurtunity,1.66
2025-03-17 19:57:35,plttest042@telarus.com,Customer,10.79
2025-03-17 19:57:37,plttest033@telarus.com,Quotes,12.83
2025-03-17 19:57:38,plttest013@telarus.com,Oppurtunity,12.83
2025-03-17 19:57:38,plttest050@telarus.com,Oppurtunity,14.13
2025-03-17 19:57:39,plttest022@telarus.com,Cases,15.22
2025-03-17 19:57:41,plttest048@telarus.com,Oppurtunity,16.36
2025-03-17 19:57:44,plttest030@telarus.com,Oppurtunity,15.97
2025-03-17 19:57:46,plttest046@telarus.com,Order,9.64
2025-03-17 19:57:52,plttest006@telarus.com,Cases,0.39
2025-03-17 19:57:54,plttest020@telarus.com,Quotes,20.84
2025-03-17 19:57:57,plttest016@telarus.com,Order,16.39
2025-03-17 19:58:00,plttest028@telarus.com,Cases,16.08
2025-03-17 19:58:02,plttest002@telarus.com,Customer,16.38
2025-03-17 19:58:04,plttest017@telarus.com,Oppurtunity,20.86
2025-03-17 19:58:06,plttest003@telarus.com,Quotes,20.85
2025-03-17 19:58:06,plttest011@telarus.com,Oppurtunity,20.86
2025-03-17 19:58:06,plttest038@telarus.com,Customer,16.08
2025-03-17 19:58:07,plttest021@telarus.com,Oppurtunity,20.84
2025-03-17 19:58:08,plttest032@telarus.com,Quotes,20.86
2025-03-17 19:58:09,plttest035@telarus.com,Order,20.85
2025-03-17 19:58:09,plttest005@telarus.com,Quotes,0.77
2025-03-17 19:58:10,plttest045@telarus.com,Order,26.90
2025-03-17 19:58:12,plttest014@telarus.com,Oppurtunity,0.09
2025-03-17 19:58:13,plttest031@telarus.com,Cases,44.09
2025-03-17 19:58:13,plttest034@telarus.com,Customer,32.11
2025-03-17 19:58:13,plttest029@telarus.com,Oppurtunity,20.79
2025-03-17 19:58:13,plttest010@telarus.com,Customer,30.39
2025-03-17 19:58:13,plttest023@telarus.com,Cases,51.65
2025-03-17 19:58:13,plttest025@telarus.com,Cases,33.12
2025-03-17 19:58:13,plttest043@telarus.com,Customer,36.06
2025-03-17 19:58:24,plttest037@telarus.com,Cases,26.96
2025-03-17 19:58:25,plttest015@telarus.com,Oppurtunity,28.73
2025-03-17 19:58:26,plttest019@telarus.com,Cases,27.03
2025-03-17 19:58:26,plttest040@telarus.com,Order,3.51
2025-03-17 19:58:28,plttest030@telarus.com,Order,16.59
2025-03-17 19:58:28,plttest006@telarus.com,Oppurtunity,0.34
2025-03-17 19:58:28,plttest056@telarus.com,Order,16.58
2025-03-17 19:58:33,plttest046@telarus.com,Customer,3.16
2025-03-17 19:58:36,plttest045@telarus.com,Customer,8.43
2025-03-17 19:58:39,plttest026@telarus.com,Order,30.17
2025-03-17 19:58:43,plttest027@telarus.com,Cases,51.08
2025-03-17 19:58:43,plttest007@telarus.com,Customer,30.19
2025-03-17 19:58:44,plttest009@telarus.com,Customer,30.19
2025-03-17 19:58:44,plttest047@telarus.com,Oppurtunity,30.14
2025-03-17 19:58:44,plttest008@telarus.com,Cases,30.23
2025-03-17 19:58:44,plttest041@telarus.com,Quotes,30.23
2025-03-17 19:58:45,plttest001@telarus.com,Cases,26.71
2025-03-17 19:58:46,plttest030@telarus.com,Customer,0.85
2025-03-17 19:58:46,plttest006@telarus.com,Order,1.54
2025-03-17 19:58:47,plttest013@telarus.com,Order,34.73
2025-03-17 19:58:47,plttest033@telarus.com,Cases,33.91
2025-03-17 19:58:48,plttest039@telarus.com,Quotes,33.92
2025-03-17 19:58:49,plttest049@telarus.com,Order,33.57
2025-03-17 19:58:49,plttest036@telarus.com,Customer,34.72
2025-03-17 19:58:49,plttest050@telarus.com,Order,33.56
2025-03-17 19:58:49,plttest022@telarus.com,Oppurtunity,33.99
2025-03-17 19:58:49,plttest051@telarus.com,Oppurtunity,34.00
2025-03-17 19:58:49,plttest004@telarus.com,Quotes,33.99
2025-03-17 19:58:49,plttest052@telarus.com,Oppurtunity,33.58
2025-03-17 19:58:49,plttest024@telarus.com,Oppurtunity,33.57
2025-03-17 19:58:49,plttest042@telarus.com,Quotes,34.01
2025-03-17 19:58:49,plttest012@telarus.com,Quotes,34.00
2025-03-17 19:58:49,plttest048@telarus.com,Order,33.99
2025-03-17 19:58:50,plttest005@telarus.com,Cases,0.11
2025-03-17 19:58:50,plttest014@telarus.com,Order,0.11
2025-03-17 19:58:51,plttest040@telarus.com,Customer,1.55
2025-03-17 19:58:57,plttest059@telarus.com,Oppurtunity,19.28
2025-03-17 19:59:02,plttest046@telarus.com,Quotes,7.49
2025-03-17 19:59:04,plttest018@telarus.com,Order,21.60
2025-03-17 19:59:06,plttest028@telarus.com,Oppurtunity,19.26
2025-03-17 19:59:07,plttest038@telarus.com,Quotes,21.55
2025-03-17 19:59:08,plttest021@telarus.com,Order,21.57
2025-03-17 19:59:10,plttest032@telarus.com,Cases,21.57
2025-03-17 19:59:12,plttest035@telarus.com,Customer,21.57
2025-03-17 19:59:13,plttest003@telarus.com,Cases,21.59
2025-03-17 19:59:13,plttest017@telarus.com,Order,21.60
2025-03-17 19:59:14,plttest011@telarus.com,Order,21.59
2025-03-17 19:59:14,plttest016@telarus.com,Customer,21.58
2025-03-17 19:59:14,plttest058@telarus.com,Oppurtunity,21.58
2025-03-17 19:59:14,plttest020@telarus.com,Cases,21.60
2025-03-17 19:59:14,plttest002@telarus.com,Quotes,21.60
2025-03-17 19:59:14,plttest053@telarus.com,Oppurtunity,21.59
2025-03-17 19:59:15,plttest023@telarus.com,Oppurtunity,29.49
2025-03-17 19:59:15,plttest031@telarus.com,Oppurtunity,29.49
2025-03-17 19:59:18,plttest043@telarus.com,Quotes,29.49
2025-03-17 19:59:21,plttest030@telarus.com,Quotes,17.56
2025-03-17 19:59:27,plttest037@telarus.com,Oppurtunity,29.51
2025-03-17 19:59:29,plttest015@telarus.com,Order,29.51
2025-03-17 19:59:32,plttest019@telarus.com,Oppurtunity,29.52
2025-03-17 19:59:33,plttest034@telarus.com,Quotes,29.52
2025-03-17 19:59:36,plttest029@telarus.com,Order,29.52
2025-03-17 19:59:36,plttest010@telarus.com,Quotes,29.52
2025-03-17 19:59:37,plttest025@telarus.com,Oppurtunity,29.49
2025-03-17 19:59:38,plttest006@telarus.com,Customer,17.23
2025-03-17 19:59:40,plttest014@telarus.com,Customer,33.35
2025-03-17 19:59:44,plttest005@telarus.com,Oppurtunity,2.25
2025-03-17 19:59:44,plttest040@telarus.com,Quotes,23.62
2025-03-17 19:59:46,plttest056@telarus.com,Customer,23.62
2025-03-17 19:59:48,plttest062@telarus.com,Oppurtunity,23.65
2025-03-17 19:59:49,plttest007@telarus.com,Quotes,23.67
2025-03-17 19:59:50,plttest033@telarus.com,Oppurtunity,23.69
2025-03-17 19:59:52,plttest049@telarus.com,Customer,23.69
2025-03-17 19:59:53,plttest022@telarus.com,Order,23.68
2025-03-17 19:59:55,plttest041@telarus.com,Cases,23.68
2025-03-17 19:59:55,plttest051@telarus.com,Order,23.69
2025-03-17 19:59:55,plttest009@telarus.com,Quotes,23.69
2025-03-17 19:59:55,plttest027@telarus.com,Oppurtunity,23.70
2025-03-17 19:59:55,plttest008@telarus.com,Oppurtunity,23.69
2025-03-17 19:59:55,plttest001@telarus.com,Oppurtunity,23.70
2025-03-17 19:59:55,plttest013@telarus.com,Customer,23.69
2025-03-17 19:59:55,plttest012@telarus.com,Cases,23.69
2025-03-17 19:59:55,plttest026@telarus.com,Customer,23.67
2025-03-17 19:59:56,plttest046@telarus.com,Cases,10.31
2025-03-17 19:59:59,plttest057@telarus.com,Order,1.88
2025-03-17 20:00:00,plttest030@telarus.com,Cases,14.73
2025-03-17 20:00:00,plttest006@telarus.com,Quotes,3.96
2025-03-17 20:00:00,plttest053@telarus.com,Order,10.16
2025-03-17 20:00:04,plttest059@telarus.com,Order,11.44
2025-03-17 20:00:04,plttest058@telarus.com,Order,11.51
2025-03-17 20:00:07,plttest021@telarus.com,Customer,11.44
2025-03-17 20:00:10,plttest038@telarus.com,Cases,11.50
2025-03-17 20:00:16,plttest028@telarus.com,Order,11.45
2025-03-17 20:00:19,plttest024@telarus.com,Order,11.44
2025-03-17 20:00:19,plttest011@telarus.com,Customer,10.15
2025-03-17 20:00:21,plttest002@telarus.com,Cases,11.44
2025-03-17 20:00:21,plttest023@telarus.com,Order,11.46
2025-03-17 20:00:23,plttest035@telarus.com,Quotes,11.42
2025-03-17 20:00:23,plttest016@telarus.com,Quotes,11.44
2025-03-17 20:00:25,plttest032@telarus.com,Oppurtunity,11.51
2025-03-17 20:00:25,plttest018@telarus.com,Customer,11.45
2025-03-17 20:00:25,plttest042@telarus.com,Cases,18.12
2025-03-17 20:00:26,plttest043@telarus.com,Cases,18.12
2025-03-17 20:00:26,plttest050@telarus.com,Customer,11.51
2025-03-17 20:00:26,plttest003@telarus.com,Oppurtunity,11.51
2025-03-17 20:00:34,plttest017@telarus.com,Customer,11.50
2025-03-17 20:00:35,plttest004@telarus.com,Cases,18.01
2025-03-17 20:00:35,plttest048@telarus.com,Customer,14.40
2025-03-17 20:00:35,plttest052@telarus.com,Order,11.51
2025-03-17 20:00:35,plttest039@telarus.com,Cases,14.40
2025-03-17 20:00:35,plttest020@telarus.com,Oppurtunity,11.51
2025-03-17 20:00:35,plttest036@telarus.com,Quotes,18.14
2025-03-17 20:00:35,plttest054@telarus.com,Order,41.57
2025-03-17 20:00:35,plttest047@telarus.com,Order,74.67
2025-03-17 20:00:35,plttest015@telarus.com,Customer,50.83
2025-03-17 20:00:35,plttest014@telarus.com,Quotes,0.26
2025-03-17 20:00:35,plttest005@telarus.com,Order,0.35
2025-03-17 20:00:35,plttest062@telarus.com,Order,37.90
2025-03-17 20:00:35,plttest031@telarus.com,Order,39.45
2025-03-17 20:00:35,plttest055@telarus.com,Order,39.44
2025-03-17 20:00:35,plttest019@telarus.com,Order,39.54
2025-03-17 20:00:44,plttest046@telarus.com,Oppurtunity,0.37
2025-03-17 20:00:46,plttest040@telarus.com,Cases,0.36
2025-03-17 20:00:51,plttest056@telarus.com,Quotes,0.37
2025-03-17 20:00:51,plttest057@telarus.com,Customer,0.37
2025-03-17 20:00:51,plttest045@telarus.com,Cases,0.45
2025-03-17 20:00:51,plttest063@telarus.com,Oppurtunity,0.45
2025-03-17 20:00:51,plttest060@telarus.com,Order,39.45
2025-03-17 20:00:55,plttest088@telarus.com,Oppurtunity,0.32
2025-03-17 20:01:02,plttest037@telarus.com,Order,51.11
2025-03-17 20:01:03,plttest065@telarus.com,Oppurtunity,0.29
2025-03-17 20:01:13,plttest006@telarus.com,Cases,2.43
2025-03-17 20:01:14,plttest030@telarus.com,Oppurtunity,2.69
2025-03-17 20:01:14,plttest026@telarus.com,Quotes,34.43
2025-03-17 20:01:17,plttest009@telarus.com,Cases,34.63
2025-03-17 20:01:20,plttest051@telarus.com,Customer,34.62
2025-03-17 20:01:21,plttest064@telarus.com,Oppurtunity,34.08
2025-03-17 20:01:25,plttest034@telarus.com,Cases,16.42
2025-03-17 20:01:26,plttest022@telarus.com,Customer,34.61
2025-03-17 20:01:28,plttest029@telarus.com,Customer,34.61
2025-03-17 20:01:28,plttest033@telarus.com,Order,34.67
2025-03-17 20:01:29,plttest012@telarus.com,Oppurtunity,34.64
2025-03-17 20:01:32,plttest010@telarus.com,Cases,34.48
2025-03-17 20:01:37,plttest001@telarus.com,Order,34.65
2025-03-17 20:01:37,plttest049@telarus.com,Quotes,34.61
2025-03-17 20:01:37,plttest025@telarus.com,Order,34.62
2025-03-17 20:01:38,plttest041@telarus.com,Oppurtunity,34.59
2025-03-17 20:01:39,plttest008@telarus.com,Order,34.63
2025-03-17 20:01:39,plttest007@telarus.com,Cases,34.67
2025-03-17 20:01:39,plttest013@telarus.com,Quotes,34.59
2025-03-17 20:01:48,plttest005@telarus.com,Customer,6.16
2025-03-17 20:01:53,plttest014@telarus.com,Cases,6.16
2025-03-17 20:01:53,plttest071@telarus.com,Oppurtunity,6.18
2025-03-17 20:01:53,plttest065@telarus.com,Order,6.18
2025-03-17 20:01:54,plttest076@telarus.com,Oppurtunity,6.19
2025-03-17 20:01:54,plttest069@telarus.com,Oppurtunity,6.20
2025-03-17 20:01:54,plttest056@telarus.com,Cases,6.17
2025-03-17 20:01:54,plttest046@telarus.com,Order,6.17
2025-03-17 20:01:54,plttest063@telarus.com,Order,6.17
2025-03-17 20:01:54,plttest045@telarus.com,Oppurtunity,6.17
2025-03-17 20:01:54,plttest067@telarus.com,Oppurtunity,10.43
2025-03-17 20:01:54,plttest072@telarus.com,Oppurtunity,6.19
2025-03-17 20:01:54,plttest095@telarus.com,Oppurtunity,8.15
2025-03-17 20:01:54,plttest077@telarus.com,Oppurtunity,8.17
2025-03-17 20:01:54,plttest040@telarus.com,Oppurtunity,6.17
2025-03-17 20:01:54,plttest062@telarus.com,Customer,6.18
2025-03-17 20:01:54,plttest028@telarus.com,Customer,35.89
2025-03-17 20:01:54,plttest043@telarus.com,Oppurtunity,35.89
2025-03-17 20:01:54,plttest035@telarus.com,Cases,35.88
2025-03-17 20:01:54,plttest032@telarus.com,Order,35.89
2025-03-17 20:01:54,plttest024@telarus.com,Customer,35.89
2025-03-17 20:01:54,plttest058@telarus.com,Customer,35.86
2025-03-17 20:01:54,plttest021@telarus.com,Quotes,35.92
2025-03-17 20:01:54,plttest003@telarus.com,Order,35.90
2025-03-17 20:01:54,plttest020@telarus.com,Order,35.89
2025-03-17 20:01:54,plttest038@telarus.com,Oppurtunity,35.89
2025-03-17 20:01:54,plttest002@telarus.com,Oppurtunity,35.89
2025-03-17 20:01:54,plttest017@telarus.com,Quotes,35.89
2025-03-17 20:01:54,plttest023@telarus.com,Customer,35.88
2025-03-17 20:01:54,plttest042@telarus.com,Oppurtunity,35.90
2025-03-17 20:01:54,plttest059@telarus.com,Customer,35.86
2025-03-17 20:01:55,plttest018@telarus.com,Quotes,35.89
2025-03-17 20:01:55,plttest011@telarus.com,Quotes,35.89
